# Fix print output for fix 333
1.0 5 0 0.0140321112267054
2.0 5 0 0.0140321112267054
3.0 5 0 0.0140321112267054
4.0 5 0 0.0140321112267054
5.0 5 0 0.0140321112267054
6.0 5 0 0.0140321112267054
7.0 5 0 0.0140321112267054
8.0 5 0 0.0140321112267054
9.0 5 0 0.0140321112267054
10.0 5 0 0.0140321112267054
12.0 5 0 0.0140321112267054
15.0 5 0 0.0140321112267054
20.0 5 0 0.0140321112267054
30.0 5 0 0.0140321112267054
1.0 15 0 0.0140321112267054
2.0 15 0 0.0140321112267054
3.0 15 0 0.0140321112267054
4.0 15 0 0.0140321112267054
5.0 15 0 0.0140321112267054
6.0 15 0 0.0140321112267054
7.0 15 0 0.0140321112267054
8.0 15 0 0.0140321112267054
9.0 15 0 0.0140321112267054
10.0 15 0 0.0140321112267054
12.0 15 0 0.0140321112267054
15.0 15 0 0.0140321112267054
20.0 15 0 0.0140321112267054
30.0 15 0 0.0140321112267054
1.0 30 0 0.0140321112267054
2.0 30 0 0.0140321112267054
3.0 30 0 0.0140321112267054
4.0 30 0 0.0140321112267054
5.0 30 0 0.0140321112267054
6.0 30 0 0.0140321112267054
7.0 30 0 0.0140321112267054
8.0 30 0 0.0140321112267054
9.0 30 0 0.0140321112267054
10.0 30 0 0.0140321112267054
12.0 30 0 0.0140321112267054
15.0 30 0 0.0140321112267054
20.0 30 0 0.0140321112267054
30.0 30 0 0.0140321112267054
1.0 45 0 0.0140321112267054
2.0 45 0 0.0140321112267054
3.0 45 0 0.0140321112267054
4.0 45 0 0.0140321112267054
5.0 45 0 0.0140321112267054
6.0 45 0 0.0140321112267054
7.0 45 0 0.0140321112267054
8.0 45 0 0.0140321112267054
9.0 45 0 0.0140321112267054
10.0 45 0 0.0140321112267054
12.0 45 0 0.0140321112267054
15.0 45 0 0.0140321112267054
20.0 45 0 0.0140321112267054
30.0 45 0 0.0140321112267054
1.0 60 0 0.0140321112267054
2.0 60 0 0.0140321112267054
3.0 60 0 0.0140321112267054
4.0 60 0 0.0140321112267054
5.0 60 0 0.0140321112267054
6.0 60 0 0.0140321112267054
7.0 60 0 0.0140321112267054
8.0 60 0 0.0140321112267054
