,Radius,Theta,Phi,LMP.Int.En.
754,5.0,165,60,403024.160657192
755,5.5,165,60,67642.6031664794
756,6.0,165,60,12829.534683048
757,7.0,165,60,599.034091266285
758,8.0,165,60,25.0459366320052
759,9.0,165,60,-3.69025620605038
760,10.0,165,60,-2.75582995278224
761,12.0,165,60,-0.952786472258891
762,15.0,165,60,-0.514359397293327
763,20.0,165,60,-0.371892786266317
764,30.0,165,60,-0.258490401958311
765,3.0,175,60,173857224.677328
766,3.5,175,60,47777960.6938961
767,4.0,175,60,8536751.24577436
768,4.5,175,60,1360478.74778823
769,5.0,175,60,225950.740861525
770,5.5,175,60,41268.4471107599
771,6.0,175,60,8326.5183610001
772,7.0,175,60,415.318483355839
773,8.0,175,60,15.7141581293479
774,9.0,175,60,-3.87162265718667
775,10.0,175,60,-2.60115477879312
776,12.0,175,60,-0.922323142371643
777,15.0,175,60,-0.510793357598846
778,20.0,175,60,-0.370935906818886
779,30.0,175,60,-0.237795899447209
780,3.0,5,90,27245977979228.7
781,3.5,5,90,2674329700.25783
782,4.0,5,90,10772692.314294
783,4.5,5,90,217806.98630027
784,5.0,5,90,10072.3490021194
785,5.5,5,90,720.656603533448
786,6.0,5,90,53.583412939259
787,7.0,5,90,-5.62859750594777
788,8.0,5,90,-2.55443286339658
789,9.0,5,90,-1.36171430558806
790,10.0,5,90,-0.940371080503941
791,12.0,5,90,-0.653045561773484
792,15.0,5,90,-0.497712151283297
793,20.0,5,90,-0.375478728179997
794,30.0,5,90,-0.241007706992572
795,3.0,15,90,5514217602.74419
796,3.5,15,90,79492752.2670637
797,4.0,15,90,1597409.83493506
798,4.5,15,90,62705.9702714138
799,5.0,15,90,4019.71882991788
800,5.5,15,90,335.368074474663
801,6.0,15,90,22.056988609683
802,7.0,15,90,-5.49475426228012
803,8.0,15,90,-2.45220448547299
804,9.0,15,90,-1.33725539584877
805,10.0,15,90,-0.932714614240024
806,12.0,15,90,-0.650840066896376
807,15.0,15,90,-0.49678601074592
808,20.0,15,90,-0.375159341339127
809,30.0,15,90,-0.261315911138579
810,3.0,30,90,2733276.03913467
811,3.5,30,90,325546.548872478
812,4.0,30,90,31842.3684115854
813,4.5,30,90,3339.90165438031
814,5.0,30,90,380.310693379702
815,5.5,30,90,35.1758532768404
816,6.0,30,90,-4.95600233854768
817,7.0,30,90,-4.84101409712325
818,8.0,30,90,-2.23046160465553
819,9.0,30,90,-1.28236931735161
820,10.0,30,90,-0.913998532789037
821,12.0,30,90,-0.644560036059516
822,15.0,30,90,-0.493911815625389
823,20.0,30,90,-0.374405703264749
824,30.0,30,90,-0.241675366662501
825,3.0,45,90,111759.82414729
826,3.5,45,90,16416.702257005
827,4.0,45,90,2679.78001056389
828,4.5,45,90,453.03036992165
829,5.0,45,90,67.886628707994
830,5.5,45,90,1.76257394335619
831,6.0,45,90,-6.95001259848271
832,7.0,45,90,-4.24506008311049
833,8.0,45,90,-2.08658643504548
834,9.0,45,90,-1.24432201477037
835,10.0,45,90,-0.89840333765445
836,12.0,45,90,-0.637231975663614
837,15.0,45,90,-0.489922361555498
838,20.0,45,90,-0.372836917471048
839,30.0,45,90,-0.261051114535169
840,3.0,60,90,90512.120826471
841,3.5,60,90,12243.7515699131
842,4.0,60,90,1995.20869663074
843,4.5,60,90,351.925337454302
844,5.0,60,90,55.6576097183867
845,5.5,60,90,1.46279094299733
846,6.0,60,90,-6.32736246105054
847,7.0,60,90,-4.09921409422383
848,8.0,60,90,-2.0726325913657
849,9.0,60,90,-1.24339919349915
850,10.0,60,90,-0.895217292916261
851,12.0,60,90,-0.631797667323443
852,15.0,60,90,-0.485831699516851
853,20.0,60,90,-0.37059744131264
854,30.0,60,90,-0.239521486107365
855,3.0,75,90,90273.8663070458
856,3.5,75,90,12226.3856003824
857,4.0,75,90,2005.8572197127
858,4.5,75,90,358.462555789334
859,5.0,75,90,57.9130752198807
860,5.5,75,90,1.84816777648704
861,6.0,75,90,-6.52764477427151
862,7.0,75,90,-4.35068262836466
863,8.0,75,90,-2.1934891251418
864,9.0,75,90,-1.29176429037326
865,10.0,75,90,-0.912139447005023
866,12.0,75,90,-0.631014904631454
867,15.0,75,90,-0.482753791543986
868,20.0,75,90,-0.368361215633946
869,30.0,75,90,-0.257265200910103
870,3.0,90,90,91767.4078940168
871,3.5,90,90,12711.5038433889
872,4.0,90,90,2157.39576467947
873,4.5,90,90,403.449323645457
874,5.0,90,90,69.8987627786311
875,5.5,90,90,4.11096014703933
876,6.0,90,90,-6.81130797403273
877,7.0,90,90,-4.9851469934561
878,8.0,90,90,-2.49589192365148
879,9.0,90,90,-1.41580036560151
880,10.0,90,90,-0.961377251412895
881,12.0,90,90,-0.637841086805242
882,15.0,90,90,-0.481660384557313
883,20.0,90,90,-0.3669885497008
884,30.0,90,90,-0.220148224829862
885,3.0,105,90,99798.5829689791
886,3.5,105,90,15365.688260184
887,4.0,105,90,2992.37594413472
888,4.5,105,90,657.553662147774
889,5.0,105,90,144.149896073413
890,5.5,105,90,24.0093044796933
891,6.0,105,90,-2.70108951003259
892,7.0,105,90,-5.85061436586067
893,8.0,105,90,-3.07966424412717
894,9.0,105,90,-1.66924165483156
895,10.0,105,90,-1.06506664337649
896,12.0,105,90,-0.656004242577459
897,15.0,105,90,-0.483132687380271
898,20.0,105,90,-0.367243090227395
899,30.0,105,90,-0.254850629146861
900,3.0,120,90,153968.859584754
901,3.5,120,90,33386.2451308672
902,4.0,120,90,8514.78884059077
903,4.5,120,90,2286.51327290048
904,5.0,120,90,615.762982267097
905,5.5,120,90,157.675779463299
906,6.0,120,90,33.2144020125553
907,7.0,120,90,-5.0190820959713
908,8.0,120,90,-3.97080334724521
909,9.0,120,90,-2.12903135711036
910,10.0,120,90,-1.25701770766766
911,12.0,120,90,-0.690061428714376
912,15.0,120,90,-0.487213248889775
913,20.0,120,90,-0.36820606606
914,30.0,120,90,-0.236833882299979
915,3.0,135,90,616853.788110203
916,3.5,135,90,184798.280452175
917,4.0,135,90,51492.976138453
918,4.5,135,90,13791.516822543
919,5.0,135,90,3657.95133212312
920,5.5,135,90,967.252347389229
921,6.0,135,90,249.417522476911
922,7.0,135,90,8.27133186859818
923,8.0,135,90,-4.51299175868026
924,9.0,135,90,-2.82188953908155
925,10.0,135,90,-1.56702848712979
926,12.0,135,90,-0.743234842420896
927,15.0,135,90,-0.493353374095605
928,20.0,135,90,-0.369333939008695
929,30.0,135,90,-0.258100671603468
930,3.0,150,90,5035517.8031749
931,3.5,150,90,1566593.67309167
932,4.0,150,90,393446.858479677
933,4.5,150,90,91270.1458445534
934,5.0,150,90,21106.3425506358
935,5.5,150,90,5019.88956640334
936,6.0,150,90,1228.86975579948
937,7.0,150,90,68.8671843175963
938,8.0,150,90,-2.24545942607807
939,9.0,150,90,-3.54388839528149
940,10.0,150,90,-1.96872502677695
941,12.0,150,90,-0.810864657820665
942,15.0,150,90,-0.500297495509191
943,20.0,150,90,-0.370031564051128
944,30.0,150,90,-0.238503014137293
945,3.0,165,90,35003387.5380479
946,3.5,165,90,10327258.2625266
947,4.0,165,90,2203702.86159677
948,4.5,165,90,424312.49761169
949,5.0,165,90,82888.2584518585
950,5.5,165,90,17198.6050184846
951,6.0,165,90,3813.87422345122
952,7.0,165,90,207.785495116494
953,8.0,165,90,4.87966079401505
954,9.0,165,90,-3.89966458604916
955,10.0,165,90,-2.32904795321235
956,12.0,165,90,-0.87273289560472
957,15.0,165,90,-0.506005470742796
958,20.0,165,90,-0.370228304595977
959,30.0,165,90,-0.25799404208145
960,3.0,175,90,72955946.8881543
961,3.5,175,90,20894903.5806063
962,4.0,175,90,4131179.60295397
963,4.5,175,90,732243.160835813
964,5.0,175,90,133084.84306906
965,5.5,175,90,26076.4324507082
966,6.0,175,90,5541.8985788805
967,7.0,175,90,291.022870980628
968,8.0,175,90,9.25259386743685
969,9.0,175,90,-3.92585227055321
970,10.0,175,90,-2.45741389085191
971,12.0,175,90,-0.895516995619774
972,15.0,175,90,-0.507989172868474
973,20.0,175,90,-0.370377763561443
974,30.0,175,90,-0.237638913306231
975,3.0,5,120,27245977979226.5
976,3.5,5,120,2674329699.73345
977,4.0,5,120,10772692.28684
978,4.5,5,120,217807.058593037
979,5.0,5,120,10072.4213023123
980,5.5,5,120,720.710273554491
981,6.0,5,120,53.619866013839
982,7.0,5,120,-5.61282276622836
983,8.0,5,120,-2.54740131311252
984,9.0,5,120,-1.35828748135721
985,10.0,5,120,-0.93849087783654
986,12.0,5,120,-0.652230523738368
987,15.0,5,120,-0.497292888926602
988,20.0,5,120,-0.375259997279664
989,30.0,5,120,-0.241008195845203
990,3.0,15,120,5514217595.34626
991,3.5,15,120,79492750.702766
992,4.0,15,120,1597409.75110509
993,4.5,15,120,62706.1842047973
994,5.0,15,120,4019.93329201153
995,5.5,15,120,335.527377799937
996,6.0,15,120,22.1652168542819
997,7.0,15,120,-5.44791210178355
998,8.0,15,120,-2.43132456388318
999,9.0,15,120,-1.32707989577634
1000,10.0,15,120,-0.927132297403252
1001,12.0,15,120,-0.648421106964217
1002,15.0,15,120,-0.49554300415313
1003,20.0,15,120,-0.374515876911885
1004,30.0,15,120,-0.261347462973578
1005,3.0,30,120,2733257.5021352
1006,3.5,30,120,325542.346587831
1007,4.0,30,120,31841.922065292
1008,4.5,30,120,3340.27844963852
1009,5.0,30,120,380.74670766779
1010,5.5,30,120,35.5113126200245
1011,6.0,30,120,-4.72506382254745
1012,7.0,30,120,-4.74049881975396
1013,8.0,30,120,-2.1859024473209
1014,9.0,30,120,-1.26089477151896
1015,10.0,30,120,-0.902385499200179
1016,12.0,30,120,-0.639668269442094
1017,15.0,30,120,-0.491465140048179
1018,20.0,30,120,-0.37320380281247
1019,30.0,30,120,-0.242023302520214
1020,3.0,45,120,111714.274025491
1021,3.5,45,120,16405.1989523791
1022,4.0,45,120,2677.70648800583
1023,4.5,45,120,453.300992039753
1024,5.0,45,120,68.5422560708219
1025,5.5,45,120,2.32626412344247
1026,6.0,45,120,-6.54670984742941
1027,7.0,45,120,-4.06624732192429
1028,8.0,45,120,-2.00806835244269
1029,9.0,45,120,-1.20733002018745
1030,10.0,45,120,-0.87899504843115
1031,12.0,45,120,-0.629549242068249
1032,15.0,45,120,-0.486301255213629
1033,20.0,45,120,-0.371226035825407
1034,30.0,45,120,-0.262017145617267
1035,3.0,60,120,90384.5990587737
1036,3.5,60,120,12208.0647189965
1037,4.0,60,120,1986.56364522703
1038,4.5,60,120,350.796399452915
1039,5.0,60,120,56.3029495068071
1040,5.5,60,120,2.29813269130321
1041,6.0,60,120,-5.66395333394513
1042,7.0,60,120,-3.78927579058558
1043,8.0,60,120,-1.93746951022185
1044,9.0,60,120,-1.1816069930186
1045,10.0,60,120,-0.86416928298581
1046,12.0,60,120,-0.620619460102745
1047,15.0,60,120,-0.481024003666538
1048,20.0,60,120,-0.368839333082996
1049,30.0,60,120,-0.240933002487725
1050,3.0,75,120,89849.3312561124
1051,3.5,75,120,12097.7625717642
1052,4.0,75,120,1969.35929024837
1053,4.5,75,120,349.673672558419
1054,5.0,75,120,56.9139086479221
1055,5.5,75,120,2.67277249623729
1056,6.0,75,120,-5.54055984042384
1057,7.0,75,120,-3.81119772056926
1058,8.0,75,120,-1.95577158099687
1059,9.0,75,120,-1.18635697231528
1060,10.0,75,120,-0.861815933304393
1061,12.0,75,120,-0.615000072496636
1062,15.0,75,120,-0.476671355713203
1063,20.0,75,120,-0.366177178042624
1064,30.0,75,120,-0.258833019730576
1065,3.0,90,120,90040.152825531
1066,3.5,90,120,12159.1532272091
1067,4.0,90,120,1987.94543360632
1068,4.5,90,120,354.535223923307
1069,5.0,90,120,57.6518315435708
1070,5.5,90,120,2.35166675804856
1071,6.0,90,120,-6.0067581485486
1072,7.0,90,120,-4.07915188189764
1073,8.0,90,120,-2.06898638991525
1074,9.0,90,120,-1.23009274337966
1075,10.0,90,120,-0.877183671393086
1076,12.0,90,120,-0.614623482765133
1077,15.0,90,120,-0.474146329218575
1078,20.0,90,120,-0.364476175540293
1079,30.0,90,120,-0.221746001721835
1080,3.0,105,120,90972.2389605221
1081,3.5,105,120,12454.9489311372
1082,4.0,105,120,2077.95159450414
1083,4.5,105,120,380.044856197398
1084,5.0,105,120,63.6804535186254
1085,5.5,105,120,2.91739784747684
1086,6.0,105,120,-6.68973779192522
1087,7.0,105,120,-4.66450416630674
1088,8.0,105,120,-2.33194038744459
1089,9.0,105,120,-1.33796451098497
1090,10.0,105,120,-0.921064003913369
1091,12.0,105,120,-0.621798937772156
1092,15.0,105,120,-0.474039439502629
1093,20.0,105,120,-0.3640364418621
1094,30.0,105,120,-0.242311598049576
1095,3.0,120,120,96017.0601444694
1096,3.5,120,120,14111.5341326989
1097,4.0,120,120,2598.36701627726
1098,4.5,120,120,537.72149757336
1099,5.0,120,120,108.887823875158
1100,5.5,120,120,14.2802161127085
1101,6.0,120,120,-4.94829102784726
1102,7.0,120,120,-5.59485129955714
1103,8.0,120,120,-2.86009117682023
1104,9.0,120,120,-1.56425267980461
1105,10.0,120,120,-1.01523472606379
1106,12.0,120,120,-0.64000525476215
1107,15.0,120,120,-0.476587994737727
1108,20.0,120,120,-0.365080214781179
1109,30.0,120,120,-0.237025317265058
1110,3.0,135,120,132435.31583512
1111,3.5,135,120,26229.9030282658
1112,4.0,135,120,6347.84591561827
1113,4.5,135,120,1657.24267126623
1114,5.0,135,120,435.994951635976
1115,5.5,135,120,106.955569627188
1116,6.0,135,120,19.3610418430456
1117,7.0,135,120,-5.59824127928147
1118,8.0,135,120,-3.75785799341705
1119,9.0,135,120,-2.00130491595148
1120,10.0,135,120,-1.198381277956
1121,12.0,135,120,-0.674591797678879
1122,15.0,135,120,-0.481799419638974
1123,20.0,135,120,-0.366232235561607
1124,30.0,135,120,-0.238003244929481
1125,3.0,150,120,499704.994942008
1126,3.5,150,120,146797.634815966
1127,4.0,150,120,41021.1769475712
1128,4.5,150,120,11093.4061175175
1129,5.0,150,120,2971.43960977867
1130,5.5,150,120,790.475755895881
1131,6.0,150,120,203.226414701214
1132,7.0,150,120,5.30177260587419
1133,8.0,150,120,-4.51929295874266
1134,9.0,150,120,-2.72729298738708
1135,10.0,150,120,-1.51957983128548
1136,12.0,150,120,-0.731746341977883
1137,15.0,150,120,-0.489496502577295
1138,20.0,150,120,-0.367332618604936
1139,30.0,150,120,-0.238028923690396
1140,3.0,165,120,5614884.77788858
1141,3.5,165,120,1743780.39668056
1142,4.0,165,120,434591.257143181
1143,4.5,165,120,99891.1090680396
1144,5.0,165,120,22903.514017107
1145,5.5,165,120,5409.7024316683
1146,6.0,165,120,1317.99299787421
1147,7.0,165,120,74.0944306813324
1148,8.0,165,120,-1.9914093230402
1149,9.0,165,120,-3.56989131695174
1150,10.0,165,120,-1.98650980355928
1151,12.0,165,120,-0.812125808626227
1152,15.0,165,120,-0.498953187955429
1153,20.0,165,120,-0.368670657424342
1154,30.0,165,120,-0.257576880690217
1155,3.0,175,120,34076601.1919319
1156,3.5,175,120,10063825.9497508
1157,4.0,175,120,2153148.70957111
1158,4.5,175,120,415782.103879763
1159,5.0,175,120,81429.9119031558
1160,5.5,175,120,16930.6336147089
1161,6.0,175,120,3760.15360761908
1162,7.0,175,120,205.101866654006
1163,8.0,175,120,4.73981278524623
1164,9.0,175,120,-3.89637020150911
1165,10.0,175,120,-2.32329150686992
1166,12.0,175,120,-0.871142982791331
1167,15.0,175,120,-0.505344025148624
1168,20.0,175,120,-0.369830958735694
1169,30.0,175,120,-0.237484808861318
1170,3.0,5,135,27245977979225.6
1171,3.5,5,135,2674329699.54172
1172,4.0,5,135,10772692.2812479
1173,4.5,5,135,217807.089007978
1174,5.0,5,135,10072.4505589961
1175,5.5,5,135,720.731761330878
1176,6.0,5,135,53.6344011975851
1177,7.0,5,135,-5.60654242826857
1178,8.0,5,135,-2.54459556879348
1179,9.0,5,135,-1.35691417976234
1180,10.0,5,135,-0.937733469396054
1181,12.0,5,135,-0.651898962996776
1182,15.0,5,135,-0.497121038746658
1183,20.0,5,135,-0.375170076685625
1184,30.0,5,135,-0.241008401155531
1185,3.0,15,135,5514217593.04866
1186,3.5,15,135,79492750.2612643
1187,4.0,15,135,1597409.76229688
1188,4.5,15,135,62706.2758153702
1189,5.0,15,135,4020.01595483118
1190,5.5,15,135,335.58696713733
1191,6.0,15,135,22.2052362976677
1192,7.0,15,135,-5.4306612411062
1193,8.0,15,135,-2.42358175742934
1194,9.0,15,135,-1.32325793499855
1195,10.0,15,135,-0.925002320731746
1196,12.0,15,135,-0.647470658345756
1197,15.0,15,135,-0.495044063622215
1198,20.0,15,135,-0.374255039524206
1199,30.0,15,135,-0.261358343603453
1200,3.0,30,135,2733253.14671195
1201,3.5,30,135,325541.515211346
1202,4.0,30,135,31841.9479746847
1203,4.5,30,135,3340.45529550036
1204,5.0,30,135,380.905444196008
1205,5.5,30,135,35.6255591533986
1206,6.0,30,135,-4.64838469571848
1207,7.0,30,135,-4.70745020710642
1208,8.0,30,135,-2.17106186812346
1209,9.0,30,135,-1.25356363580397
1210,10.0,30,135,-0.898296085146048
1211,12.0,30,135,-0.637842393071525
1212,15.0,30,135,-0.49051121090578
1213,20.0,30,135,-0.372722934873465
1214,30.0,30,135,-0.242139966230128
1215,3.0,45,135,111705.973460673
1216,3.5,45,135,16403.4477783558
1217,4.0,45,135,2677.61575312066
1218,4.5,45,135,453.543269962402
1219,5.0,45,135,68.7843143474812
1220,5.5,45,135,2.50590439150016
1221,6.0,45,135,-6.42470674956473
1222,7.0,45,135,-4.0134504034528
1223,8.0,45,135,-1.98453120398783
1224,9.0,45,135,-1.19585825619836
1225,10.0,45,135,-0.87270291937168
1226,12.0,45,135,-0.626831048740245
1227,15.0,45,135,-0.484928088946977
1228,20.0,45,135,-0.370585064357741
1229,30.0,45,135,-0.262333361811666
1230,3.0,60,135,90366.1281390323
1231,3.5,60,135,12203.5878806437
1232,4.0,60,135,1985.87772834723
1233,4.5,60,135,351.009683094021
1234,5.0,60,135,56.6343538223799
1235,5.5,60,135,2.56771409294765
1236,6.0,60,135,-5.47464220011407
1237,7.0,60,135,-3.70613558620792
1238,8.0,60,135,-1.90085253452818
1239,9.0,60,135,-1.16421118604719
1240,10.0,60,135,-0.854940750505407
1241,12.0,60,135,-0.616889515490084
1242,15.0,60,135,-0.479251210331513
1243,20.0,60,135,-0.367935230859021
1244,30.0,60,135,-0.241362382310931
1245,3.0,75,135,89799.8640183585
1246,3.5,75,135,12084.2055239366
1247,4.0,75,135,1966.23476220523
1248,4.5,75,135,349.386220745131
1249,5.0,75,135,57.2586357158658
1250,5.5,75,135,3.05550059589054
1251,6.0,75,135,-5.24656446830583
1252,7.0,75,135,-3.6761498581633
1253,8.0,75,135,-1.89690176461839
1254,9.0,75,135,-1.15930911221089
1255,10.0,75,135,-0.848122524622756
1256,12.0,75,135,-0.609990804718082
1257,15.0,75,135,-0.474493311331519
1258,20.0,75,135,-0.365313993963182
1259,30.0,75,135,-0.239259762994019
1260,3.0,90,135,89878.4974743178
1261,3.5,90,135,12110.6439596685
1262,4.0,90,135,1974.39513618492
1263,4.5,90,135,351.408803010916
1264,5.0,90,135,57.4079871684093
1265,5.5,90,135,2.7505081524763
1266,6.0,90,135,-5.57794052576442
1267,7.0,90,135,-3.8526224695236
1268,8.0,90,135,-1.96963691446705
1269,9.0,90,135,-1.18597805593538
1270,10.0,90,135,-0.85604635620946
1271,12.0,90,135,-0.607834211348382
1272,15.0,90,135,-0.471535116962846
1273,20.0,90,135,-0.363493329472953
1274,30.0,90,135,-0.242102743675804
1275,3.0,105,135,90314.2675423726
1276,3.5,105,135,12245.2736746899
1277,4.0,105,135,2013.8230995751
1278,4.5,105,135,361.650423252593
1279,5.0,105,135,59.1655385565807
1280,5.5,105,135,2.34618503458205
1281,6.0,105,135,-6.31822239175714
1282,7.0,105,135,-4.29229361863449
1283,8.0,105,135,-2.15821714333674
1284,9.0,105,135,-1.26253682539392
1285,10.0,105,135,-0.886881255228745
1286,12.0,105,135,-0.612372303370499
1287,15.0,105,135,-0.470966054110404
1288,20.0,105,135,-0.362928656002652
1289,30.0,105,135,-0.222738341313019
1290,3.0,120,135,92576.3767364337
1291,3.5,120,135,12977.1186901266
1292,4.0,120,135,2241.27187956933
1293,4.5,120,135,429.04608659838
1294,5.0,120,135,77.2912194834196
1295,5.5,120,135,5.98389717726321
1296,6.0,120,135,-6.51524390667411
1297,7.0,120,135,-5.12294170075984
1298,8.0,120,135,-2.56328545576965
1299,9.0,120,135,-1.43303566837079
1300,10.0,120,135,-0.958393980656492
1301,12.0,120,135,-0.626646165367878
1302,15.0,120,135,-0.473065323538479
1303,20.0,120,135,-0.363424852483172
1304,30.0,120,135,-0.223614590203966
1305,3.0,135,135,108449.829421398
1306,3.5,135,135,18244.5794427267
1307,4.0,135,135,3891.5115665896
1308,4.5,135,135,929.262631766104
1309,5.0,135,135,224.289993195357
1310,5.5,135,135,46.7402034788397
1311,6.0,135,135,3.14747821300895
1312,7.0,135,135,-5.96233146470641
1313,8.0,135,135,-3.34450251642849
1314,9.0,135,135,-1.78632827889159
1315,10.0,135,135,-1.10651373911247
1316,12.0,135,135,-0.655946811727752
1317,15.0,135,135,-0.477967724904284
1318,20.0,135,135,-0.36499505800953
1319,30.0,135,135,-0.257879741926645
1320,3.0,150,135,272556.145149574
1321,3.5,150,135,72559.2400238071
1322,4.0,150,135,20038.8737236813
1323,4.5,150,135,5511.93453744085
1324,5.0,150,135,1505.81411074737
1325,5.5,150,135,402.793275934126
1326,6.0,150,135,99.9961667111784
1327,7.0,150,135,-1.22725464029254
1328,8.0,150,135,-4.3812791821913
1329,9.0,150,135,-2.44830494005185
1330,10.0,150,135,-1.39130015498175
1331,12.0,150,135,-0.708393356115024
1332,15.0,150,135,-0.485791643132959
1333,20.0,150,135,-0.366288576857145
1334,30.0,150,135,-0.237820684012309
1335,3.0,165,135,3030766.49576337
1336,3.5,165,135,947910.387000067
1337,4.0,165,135,246158.017203321
1338,4.5,165,135,59483.799431878
1339,5.0,165,135,14291.0203068877
1340,5.5,165,135,3505.439874834
1341,6.0,165,135,875.871216207879
1342,7.0,165,135,47.745277706224
1343,8.0,165,135,-3.20678190405987
1344,9.0,165,135,-3.39007572889807
1345,10.0,165,135,-1.86792272023201
1346,12.0,165,135,-0.79139191244697
1347,15.0,165,135,-0.496342824178447
1348,20.0,165,135,-0.368050433681362
1349,30.0,165,135,-0.257406437605246
1350,3.0,175,135,25506052.8790452
1351,3.5,175,135,7610848.52302183
1352,4.0,175,135,1674114.04656995
1353,4.5,175,135,333366.429456378
1354,5.0,175,135,67092.3926839598
1355,5.5,175,135,14257.969166524
1356,6.0,175,135,3218.24933650933
1357,7.0,175,135,177.626797360844
1358,8.0,175,135,3.29770789127443
1359,9.0,175,135,-3.86696724590622
1360,10.0,175,135,-2.27060617003682
1361,12.0,175,135,-0.861698052830354
1362,15.0,175,135,-0.504291774264427
1363,20.0,175,135,-0.369607667899056
1364,30.0,175,135,-0.237421503286902
1365,3.0,5,150,27245977979224.9
1366,3.5,5,150,2674329699.40387
1367,4.0,5,150,10772692.2790186
1368,4.5,5,150,217807.112478318
1369,5.0,5,150,10072.4727292816
1370,5.5,5,150,720.747960703111
1371,6.0,5,150,53.6453372857687
1372,7.0,5,150,-5.60182027921513
1373,8.0,5,150,-2.54248346564194
1374,9.0,5,150,-1.35587825488065
1375,10.0,5,150,-0.937160490729205
1376,12.0,5,150,-0.651646820243693
1377,15.0,5,150,-0.496989837086283
1378,20.0,5,150,-0.375101431281644
1379,30.0,5,150,-0.24100832292545
1380,3.0,15,150,5514217591.52665
1381,3.5,15,150,79492749.9856579
1382,4.0,15,150,1597409.78392602
1383,4.5,15,150,62706.3461346355
1384,5.0,15,150,4020.07687002609
1385,5.5,15,150,335.630325401057
1386,6.0,15,150,22.2342113302804
1387,7.0,15,150,-5.41818806723234
1388,8.0,15,150,-2.41796200152148
1389,9.0,15,150,-1.32046571873398
1390,10.0,15,150,-0.92343323786734
1391,12.0,15,150,-0.646759768377903
1392,15.0,15,150,-0.494666153562441
1393,20.0,15,150,-0.374053717332418
1394,30.0,15,150,-0.261348563942193
1395,3.0,30,150,2733250.63424964
1396,3.5,30,150,325541.092687417
1397,4.0,30,150,31842.0110614475
1398,4.5,30,150,3340.58995398699
1399,5.0,30,150,381.017885760871
1400,5.5,30,150,35.7046405803904
1401,6.0,30,150,-4.59578319176736
1402,7.0,30,150,-4.68482878859771
1403,8.0,30,150,-2.1608262561936
1404,9.0,30,150,-1.24844044142682
1405,10.0,30,150,-0.895391375534002
1406,12.0,30,150,-0.636503682840497
1407,15.0,30,150,-0.489786283455466
1408,20.0,30,150,-0.372317468565146
1409,30.0,30,150,-0.242027191272519
1410,3.0,45,150,111701.718016016
1411,3.5,45,150,16402.668951656
1412,4.0,45,150,2677.66927356495
1413,4.5,45,150,453.735169642838
1414,5.0,45,150,68.9516222047091
1415,5.5,45,150,2.62523587127723
1416,6.0,45,150,-6.34489525441974
1417,7.0,45,150,-3.9790833694111
1418,8.0,45,150,-1.96905390606429
1419,9.0,45,150,-1.18817233503525
1420,10.0,45,150,-0.868385023910511
1421,12.0,45,150,-0.624868797596184
1422,15.0,45,150,-0.48386275765754
1423,20.0,45,150,-0.369949101057616
1424,30.0,45,150,-0.262024348191275
1425,3.0,60,150,90357.5093365141
1426,3.5,60,150,12201.7184486848
1427,4.0,60,150,1985.74067253178
1428,4.5,60,150,351.232328124558
1429,5.0,60,150,56.8672631869107
1430,5.5,60,150,2.74264712222733
1431,6.0,60,150,-5.35529443914595
1432,7.0,60,150,-3.65439255282392
1433,8.0,60,150,-1.87783059265137
1434,9.0,60,150,-1.1530291216431
1435,10.0,60,150,-0.848827112831984
1436,12.0,60,150,-0.61424062344402
1437,15.0,60,150,-0.47784397540647
1438,20.0,60,150,-0.367204957538235
1439,30.0,60,150,-0.240942969711457
1440,3.0,75,150,89778.4905882408
1441,3.5,75,150,12078.7603495332
1442,4.0,75,150,1965.22199017346
1443,4.5,75,150,349.486334679428
1444,5.0,75,150,57.5491662741963
1445,5.5,75,150,3.30924841548087
1446,6.0,75,150,-5.06411371642373
1447,7.0,75,150,-3.59508333312138
1448,8.0,75,150,-1.86135467914737
1449,9.0,75,150,-1.14260765825959
1450,10.0,75,150,-0.839381808682081
1451,12.0,75,150,-0.606513906002153
1452,15.0,75,150,-0.472751218598453
1453,20.0,75,150,-0.364226536443615
1454,30.0,75,150,-0.258844670228914
1455,3.0,90,150,89813.2582813821
1456,3.5,90,150,12091.9140325821
1457,4.0,90,150,1969.5905419604
1458,4.5,90,150,350.578988512817
1459,5.0,90,150,57.579484027182
1460,5.5,90,150,3.0790612695888
1461,6.0,90,150,-5.30034548956252
1462,7.0,90,150,-3.7191776941704
1463,8.0,90,150,-1.91149492513749
1464,9.0,90,150,-1.15968328456501
1465,10.0,90,150,-0.843036208807227
1466,12.0,90,150,-0.603265084118581
1467,15.0,90,150,-0.469480616845316
1468,20.0,90,150,-0.362269158703431
1469,30.0,90,150,-0.221758199793539
1470,3.0,105,150,90065.2743258022
1471,3.5,105,150,12167.8651037507
1472,4.0,105,150,1990.92301737049
1473,4.5,105,150,355.538801615564
1474,5.0,105,150,57.9839918231906
1475,5.5,105,150,2.45989234040231
1476,6.0,105,150,-5.97017355492429
1477,7.0,105,150,-4.06825721826606
1478,8.0,105,150,-2.05786310269512
1479,9.0,105,150,-1.21860944935848
1480,10.0,105,150,-0.866435196632312
1481,12.0,105,150,-0.606236162756092
1482,15.0,105,150,-0.468632275496684
1483,20.0,105,150,-0.361666322143881
1484,30.0,105,150,-0.242323248547914
1485,3.0,120,150,91349.1192390114
1486,3.5,120,150,12576.9702970145
