,Radius,Theta,Phi,"('OPT', 'INT.EN.')",LMP,Coulomb,Delta.Ener.
744,10.0,60.0,180.0,-1.3814447688528162,-0.844191073468053,-1.4399645352219879,0.5372536953847632
745,12.0,60.0,180.0,-1.1548499954551517,-0.612094823896909,-1.1999704460183234,0.5427551715582427
746,15.0,60.0,180.0,-0.9295908385211078,-0.476551882752396,-0.9599763568146586,0.4530389557687118
747,20.0,60.0,180.0,-0.7037062496456201,-0.365932923564258,-0.7199822676109939,0.3377733260813621
748,4.0,60.0,210.0,-3.4209160635728035,1985.74067253178,-3.59991133805497,1989.161588595353
749,4.5,60.0,210.0,-3.2267543697380465,351.232328124558,-3.1999211893821955,354.45908249429607
750,5.0,60.0,210.0,-2.9589023377702683,56.867263186910705,-2.8799290704439757,59.826165524680974
751,5.5,60.0,210.0,-2.6886788661613537,2.7426471222273303,-2.618117336767251,5.431325988388684
752,6.0,60.0,210.0,-2.4385638958847267,-5.3552944391459505,-2.3999408920366467,2.916730543261224
753,7.0,60.0,210.0,-1.9614828746198327,-3.6543925528239196,-2.0570921931742685,1.6929096782040869
754,8.0,60.0,210.0,-1.719419500401273,-1.87783059265137,-1.799955669027485,0.1584110922500972
755,9.0,60.0,210.0,-1.5246229159529319,-1.1530291216431001,-1.5999605946910977,0.37159379430983175
756,10.0,60.0,210.0,-1.3730448724963935,-0.848827112831984,-1.4399645352219879,0.5242177596644095
757,12.0,60.0,210.0,-1.1478354634164134,-0.61424062344402,-1.1999704460183234,0.5335948399723934
758,15.0,60.0,210.0,-0.9256696614684188,-0.47784397540647,-0.9599763568146586,0.4478256860619488
759,20.0,60.0,210.0,-0.7005244277206657,-0.36720495753823496,-0.7199822676109939,0.33331947018243074
760,4.0,60.0,225.0,-3.4089969866872707,1985.8777283472302,-3.59991133805497,1989.2867253339175
761,4.5,60.0,225.0,-3.1704450731267566,351.009683094021,-3.1999211893821955,354.18012816714776
762,5.0,60.0,225.0,-2.880211191790295,56.63435382237989,-2.8799290704439757,59.51456501417019
763,5.5,60.0,225.0,-2.628278070988017,2.56771409294765,-2.618117336767251,5.195992163935667
764,6.0,60.0,225.0,-2.323534147999453,-5.47464220011407,-2.3999408920366467,3.1511080521146173
765,7.0,60.0,225.0,-1.9590140318250635,-3.7061355862079197,-2.0570921931742685,1.7471215543828562
766,8.0,60.0,225.0,-1.710711092233396,-1.9008525345281801,-1.799955669027485,0.19014144229478425
767,9.0,60.0,225.0,-1.5007907242033982,-1.16421118604719,-1.5999605946910977,0.3365795381562082
768,10.0,60.0,225.0,-1.373178817822918,-0.854940750505407,-1.4399645352219879,0.5182380673175111
769,12.0,60.0,225.0,-1.1501953382139618,-0.616889515490084,-1.1999704460183234,0.5333058227238778
770,15.0,60.0,225.0,-0.9281051811994984,-0.4792512103315129,-0.9599763568146586,0.44885397086798545
771,20.0,60.0,225.0,-0.7038694036746165,-0.367935230859021,-0.7199822676109939,0.33593417281559546
772,4.0,60.0,240.0,-3.3705696115794126,1986.56364522703,-3.59991133805497,1989.9342148386095
773,4.5,60.0,240.0,-3.079666528792586,350.79639945291495,-3.1999211893821955,353.87606598170754
774,5.0,60.0,240.0,-2.8031795730021263,56.302949506807096,-2.8799290704439757,59.10612907980922
775,5.5,60.0,240.0,-2.5207151818467537,2.2981326913030697,-2.618117336767251,4.818847873149823
776,6.0,60.0,240.0,-2.289798383193556,-5.663953333945139,-2.3999408920366467,3.374154950751583
777,7.0,60.0,240.0,-1.949840934819804,-3.78927579058557,-2.0570921931742685,1.8394348557657658
778,8.0,60.0,240.0,-1.7069146195208305,-1.93746951022185,-1.799955669027485,0.23055489070101953
779,9.0,60.0,240.0,-1.5206668348546373,-1.18160699301859,-1.5999605946910977,0.3390598418360473
780,10.0,60.0,240.0,-1.37536204990829,-0.8641692829858101,-1.4399645352219879,0.5111927669224798
781,12.0,60.0,240.0,-1.1541175601851137,-0.620619460102745,-1.1999704460183234,0.5334981000823686
782,15.0,60.0,240.0,-0.9309333639539544,-0.481024003666538,-0.9599763568146586,0.4499093602874164
783,20.0,60.0,240.0,-0.7049863467145769,-0.368691961126014,-0.7199822676109939,0.33629438558856295
784,4.0,60.0,270.0,-3.356845034744765,1995.2086966307397,-3.59991133805497,1998.5655416654845
785,4.5,60.0,270.0,-3.0666774294622883,351.925337454302,-3.1999211893821955,354.9920148837643
786,5.0,60.0,270.0,-2.7761676437221467,55.65760971838671,-2.8799290704439757,58.433777362108856
