# Fix print output for fix 333
2000 1e-13 0.0125664633762972 448.122429748629 -72.4421647279333 -6.69110453955008 4.57602524951775
4000 2e-13 0.0135529054106292 571.715624358753 -115.948217917237 -8.79655012646323 5.83810351576686
6000 3e-13 0.0170528600498876 489.981983024685 -261.745775367115 -9.4844583882292 5.00347623167951
8000 4e-13 0.0249299730447394 520.352729553715 -435.045176974154 -12.3853869188841 5.31360867258746
10000 5e-13 0.0401304356505335 569.71529671985 -117.883396263207 -17.9892522321581 5.81767706715535
12000 6e-13 0.0706303161006062 432.277295703461 -65.8111716653745 -27.6600428782183 4.41422184790414
14000 7e-13 0.116919093940772 484.272787395885 1612.98951899776 -43.8327823433602 4.94517648674936
16000 8e-13 0.203568111350729 401.312520402751 -2013.45451097171 -59.2576750593771 4.09802345162843
18000 9e-13 0.303526074273199 511.62563058505 -298.588294809017 -72.3922353989349 5.22449145241606
20000 1e-12 0.422449474239678 564.380971929834 -2170.0865571643 -86.7695947859705 5.76320533508441
22000 1.1e-12 0.634930536689881 551.301465749001 2543.41742261504 -99.8705262208068 5.62964328471285
24000 1.2e-12 0.953189919801907 572.706028429265 23020.053211055 -115.207511787093 5.84821707789413
26000 1.3e-12 1.50111492503065 442.152522603813 13956.1613628744 -134.932938329786 4.51506323552689
28000 1.4e-12 2.46117945097829 547.134720489156 -9163.37303813502 -169.030753391033 5.58709435109206
30000 1.5e-12 3.68109957306676 470.38203702884 -32038.1527986162 -213.592877218013 4.80333037462771
32000 1.6e-12 5.77364660975022 530.259731687813 -3676.85819201511 -270.806219520377 5.41477453464459
34000 1.7e-12 8.84038451484092 530.47284304131 28370.384825571 -345.481455769873 5.41695073219648
36000 1.8e-12 13.4667765670132 510.076217454222 -107453.722905552 -425.842546068932 5.20866954050556
