num,grad_rho,rho,type,x,y,z
1,"['3.2453567611E-11', '-9.8697751361E-12', '-2.0275593704E-11']",119.51837983,NACP,-3.25560504713047,0.612173592856044,-2.56831635886028
2,"['-4.9556886372E-12', '-9.1054863302E-12', '-2.1957404645E-11']",119.50227706,NACP,-3.67445025116943,-1.89599637870983,-2.21402042267443
3,"['6.3496076452E-11', '-2.9008653119E-12', '6.1131100182E-12']",193.77933564,NACP,-3.80470579764469,1.81856258090567,-0.326097099373721
4,"['3.8613252873E-10', '1.3151834139E-09', '7.1892038503E-10']",193.74065318,NACP,-4.31395500706374,-2.20655127233659,0.29738404802052
5,"['-3.4841532437E-11', '2.4855811853E-13', '6.4695367119E-12']",119.54484491,NACP,-4.35595924448534,0.0625579472129035,1.40341024741494
6,"['1.2797187138E-11', '-6.3414286788E-11', '1.9842850345E-11']",119.37640499,NACP,-4.44667077104938,-4.63646643935217,1.61470743300891
7,"['5.3908570858E-11', '6.6873390899E-11', '5.3529671825E-11']",0.43114712306,NACP,-5.53121171483512,-5.94076860610287,0.505734223471832
8,"['2.2231992451E-14', '-5.4515718112E-15', '-4.7388897150E-14']",0.43160839263,NACP,-5.34611756952035,-4.36940502246658,3.41024967353413
9,"['-2.4442752510E-13', '9.0784530501E-14', '-3.4970598025E-14']",0.42537782512,NACP,-2.55760586404476,-5.32795344011904,1.8815746263413
10,"['-2.2638745479E-11', '1.7884128165E-11', '-2.0836416360E-12']",119.4001709,NACP,-3.14454250226133,4.47749784099522,0.247293479643356
11,"['-3.0764236644E-15', '7.2380659409E-17', '-6.9581384925E-16']",0.42250785592,NACP,-4.70795944612756,0.406937800554551,3.34093212630654
12,"['-4.9227332280E-14', '-7.2501182033E-14', '1.1923879310E-13']",0.42231337441,NACP,-2.63649688021483,1.6159653971383,-4.18244475186824
13,"['-6.3709888060E-15', '2.7015553423E-14', '2.3497046323E-14']",0.42262218839,NACP,-3.41972386233509,-3.45223196439384,-3.44201296435816
14,"['-1.2430161067E-12', '1.5939438137E-11', '-1.6330658180E-11']",119.37274483,NACP,-0.400304500280878,4.71546621832481,1.10490706942382
15,"['2.2378549843E-10', '-1.2261367919E-10', '-2.4048865879E-10']",0.43655698895,NACP,-4.45680296365096,5.12467783187338,1.65843802446555
16,"['2.4177979497E-15', '-4.2888801777E-15', '6.4731748607E-15']",0.43556869936,NACP,-3.50111693499121,5.52904673730754,-1.45293368747524
17,"['-9.6103680569E-16', '3.6786437611E-15', '-5.2295576994E-15']",0.42902588092,NACP,-0.0872507134153624,3.70956637462085,2.8434974667282
18,"['-1.0236115341E-14', '-4.0453358436E-14', '-5.7935698339E-15']",0.42871875121,NACP,0.0229291890542414,6.68247967146945,1.41045430213576
19,"['-4.2401020819E-09', '2.3881540259E-09', '4.0319867210E-09']",0.41852691636,NACP,0.897044255368319,3.95966119438942,-0.263305719007787
20,"['-1.4767055913E-09', '1.3152442504E-10', '-5.7766428872E-11']",66.853214251,NACP,4.41641452307142,-0.501001890963392,-0.00239206394668118
21,"['6.6670887561E-11', '-5.1525351694E-11', '2.8835656085E-11']",425.85856755,NACP,1.85464834304219,-1.39172633968566,0.555233742569103
22,"['-9.7820843873E-11', '-2.1011616926E-12', '-3.3479270398E-10']",425.88706358,NACP,5.49161086496603,0.379589371057532,2.24085941901595
23,"['-5.5727826058E-10', '-2.6138460249E-10', '-1.4771905994E-10']",425.88933801,NACP,5.79315489452659,-2.4657134934145,-1.0706018749375
24,"['-5.9201410720E-10', '-8.1232668297E-12', '1.1693763693E-10']",425.87582422,NACP,4.12223339624035,1.52658543504157,-1.74589837517482
25,"['7.1123662515E-17', '-3.2092384306E-17', '1.3270634591E-16']",0.34144835366,BCP,-3.4557103268116,-0.645931986086169,-2.40349552036696
26,"['-8.6736173799E-18', '-1.9949319974E-17', '-1.1470858985E-16']",0.29901946262,BCP,-3.414292010299,1.01131166669524,-1.8332088714757
27,"['6.9006080147E-17', '-1.5144292646E-16', '-9.0058152315E-16']",0.053709038538,RCP,-3.85261435111234,-0.328898402594952,-0.67610919370138
28,"['9.9312919000E-17', '4.4614919398E-17', '3.9681799513E-17']",0.29532335125,BCP,-3.87545043840068,-2.00836168194412,-1.39585252017837
29,"['1.8388068845E-16', '-9.9746599869E-18', '1.0538445117E-16']",0.34066363697,BCP,-4.15357781208743,0.658797236284232,0.829608790496616
30,"['-1.0868042577E-15', '3.3837516122E-14', '1.5233257364E-14']",0.33853937953,BCP,-4.33407888124857,-0.703899833747624,1.04314536354205
31,"['-3.7777669448E-17', '-1.3817140249E-16', '1.1426135645E-16']",0.24243842512,BCP,-4.40838462985327,-3.85551056952406,1.19570599336604
32,"['-2.1727411537E-16', '2.0407395392E-16', '-5.1973941644E-17']",0.28915379035,BCP,-5.1552388463819,-5.47867787663244,0.882812417546133
33,"['1.3690085307E-16', '2.8694384583E-16', '-1.4252176371E-16']",0.28855667792,BCP,-5.03271264800921,-4.44848674037358,2.77864142545642
34,"['-1.5661300382E-16', '-1.5189672437E-16', '-2.1426545434E-17']",0.29038190054,BCP,-3.19204637258883,-5.09058663198035,1.78768072269984
35,"['2.6110849390E-18', '-6.3273096462E-18', '5.7344130529E-19']",0.0023965609584,RCP,-0.278649086757345,1.11500380669221,0.244362700970795
36,"['-1.6371452805E-17', '8.7312156203E-17', '1.4094628242E-17']",0.23150846381,BCP,-3.35168345096902,3.62861047175421,0.0692055512686832
37,"['-1.2393487929E-14', '1.8543919520E-14', '1.0166390977E-13']",0.29901393234,BCP,-4.59652217164332,0.294454720096631,2.70978905535171
38,"['-4.6078592331E-17', '-1.1195742684E-16', '-6.2151889538E-17']",0.29546408285,BCP,-2.8460000538328,1.29179737179734,-3.64419653853528
39,"['-9.9746599869E-18', '7.0473141212E-19', '-4.7704895589E-18']",0.0048329897099,BCP,-0.670673870898623,-1.19197046993384,-0.992569220186032
40,"['-3.7730235602E-17', '5.5727991666E-17', '-3.0899761916E-17']",0.29483809355,BCP,-3.51129283791634,-2.94002513309915,-3.0269476434923
41,"['-7.9298546896E-16', '7.5867047020E-17', '-2.5045070184E-16']",0.25387212699,BCP,-1.65333874415959,4.59065443871202,0.714183409211206
42,"['2.6942423986E-17', '-1.5817154444E-16', '7.9472019243E-17']",0.28892476995,BCP,-3.99410696166397,4.88324621708705,1.16337492090493
43,"['-1.2078012201E-16', '-2.3550226439E-16', '-1.7253044696E-16']",0.29033768173,BCP,-3.37582917802641,5.15051039496933,-0.863190517516602
44,"['-1.7347234760E-17', '1.8154287752E-16', '6.7694873145E-17']",0.28140015482,BCP,-0.216888646878935,4.06930172416694,2.22254771037982
45,"['-1.2490009027E-16', '-1.5731773523E-16', '7.7493350278E-17']",0.28596153272,BCP,0.446530252682657,4.21568964544475,0.187763006114369
46,"['2.3147716383E-16', '2.5329673255E-16', '1.1411227865E-16']",0.2792211679,BCP,-0.143668543997773,5.97362824527506,1.29791029838223
47,"['2.5898709989E-16', '9.4815174050E-17', '-1.0303986397E-16']",0.12589317798,BCP,3.57184861747051,-0.792151551267726,0.18069984061864
48,"['9.7757766509E-17', '4.9066924569E-17', '-8.3314160692E-17']",0.15609961058,BCP,4.77053841301994,-0.207919561666216,0.742861383648807
49,"['-2.5762678218E-15', '3.7744502681E-15', '2.0931979803E-15']",0.15944201979,BCP,4.87158877825406,-1.15454197501305,-0.357880584431778
50,"['-6.2926701068E-13', '3.1027460942E-13', '1.2750038994E-13']",0.011471834115,BCP,2.17582386354732,2.96533044867332,-0.806537893133468
51,"['5.3555934491E-17', '-1.1347298054E-16', '-4.7622184146E-17']",0.14320073362,BCP,4.31566546372949,0.169984508078454,-0.578239657998758
