num,grad_rho,rho,type,x,y,z
1,"['-1.6381423995E-11', '1.3078635397E-12', '-9.9129038311E-12']",119.51962798,NACP,-2.98849622995005,0.673988692018634,-2.53664653300321
2,"['-4.4218691209E-12', '-1.4168308020E-11', '-2.7276046005E-12']",119.50100364,NACP,-3.54149276790845,-1.81178872638999,-2.21468238221162
3,"['-1.4818556104E-11', '2.4574665219E-11', '-3.2714421450E-12']",193.77736187,NACP,-3.56270626132343,1.89497507431234,-0.309372935395667
4,"['6.1515036121E-10', '1.1102851349E-09', '7.5045595953E-10']",193.73746686,NACP,-4.2862490306007,-2.10271355247206,0.270448112697335
5,"['-5.4523940918E-11', '5.8027888050E-13', '1.2736946914E-12']",119.54473575,NACP,-4.25744932157094,0.160979779794301,1.38871960635503
6,"['-2.6371476617E-12', '-2.4092168310E-11', '1.4258042446E-11']",119.37519213,NACP,-4.58613206269908,-4.52906715347948,1.56213772038667
7,"['9.4848792449E-13', '1.0562063919E-12', '9.2106387079E-13']",0.43128306971,NACP,-5.72553209311137,-5.75910628225825,0.423016020413575
8,"['1.8476351701E-14', '-7.1517210963E-15', '-3.9599007125E-14']",0.43165336383,NACP,-5.49968706735898,-4.2265195135582,3.34505848640077
9,"['-1.5342371470E-13', '6.6067323053E-14', '-2.5543550768E-14']",0.42577005622,NACP,-2.74738329887373,-5.33531754612826,1.85664851101931
10,"['-3.2140170733E-11', '-5.6254603223E-11', '-2.6865690255E-12']",119.39953624,NACP,-2.85107119454941,4.53421101956915,0.283740343274089
11,"['-2.6000252298E-15', '4.0733602675E-16', '-1.5742700248E-16']",0.42272068044,NACP,-4.66560213912496,0.513555564739521,3.31365275355634
12,"['-4.0528669830E-14', '-4.7488109365E-14', '7.9860773485E-14']",0.42203010653,NACP,-2.24905654992789,1.6508932324519,-4.11606774722649
13,"['-6.5106340458E-15', '2.9009618058E-14', '2.2202942609E-14']",0.42282417587,NACP,-3.31175961206703,-3.37326746226433,-3.44092694113291
14,"['-8.3458760736E-13', '-1.0521142985E-11', '-1.1519611653E-11']",119.37231631,NACP,-0.0660047433966035,4.73860153029265,1.00174705425787
15,"['4.8563507618E-09', '-2.7492158460E-09', '-5.9446525475E-09']",0.4366279599,NACP,-4.08018056936135,5.15217379941465,1.78078404806956
16,"['1.9553586181E-16', '-4.4416374875E-15', '2.0644971193E-15']",0.43577498017,NACP,-3.29434842307008,5.63156589403413,-1.36707010948188
17,"['-3.2073410768E-16', '2.1727411537E-15', '-2.7742836240E-15']",0.42786397669,NACP,0.345420586091295,3.65220509753851,2.66828607763629
18,"['-9.0543349728E-15', '-3.0782410583E-14', '-6.4854805554E-15']",0.42897398798,NACP,0.375285635919826,6.69177818133605,1.36571692178083
19,"['-1.7499023064E-16', '1.6103654868E-15', '1.2076656949E-16']",0.42077963224,NACP,1.14671016087022,4.04153928378755,-0.469508667569795
20,"['-1.4256049612E-09', '1.7199960191E-10', '-5.3273975042E-11']",66.853448746,NACP,4.21486546048062,-0.597678742185758,0.0175689407571102
21,"['3.7029008507E-10', '-2.7864557503E-10', '-3.4681565942E-11']",425.88992867,NACP,5.65457732944873,-2.67803431948445,-0.678046469269929
22,"['5.9333118280E-11', '8.1631135879E-11', '6.8958352917E-11']",425.85585619,NACP,1.70534074850177,-1.44694751593171,0.795464015807962
23,"['1.6643408006E-11', '-7.7709184573E-11', '1.9585518038E-10']",425.88614458,NACP,5.29140087827685,0.743682582231528,2.02343559086688
24,"['-2.8613524224E-10', '-9.6158970543E-12', '7.4007101229E-11']",425.87478478,NACP,3.81918882379335,1.04337850096764,-2.08170000260174
25,"['3.9898639947E-17', '-9.1072982489E-17', '-2.1423834928E-16']",0.34168201379,BCP,-3.25451165941046,-0.573279659134609,-2.38712292838973
26,"['-8.9338259013E-17', '-2.1250362581E-17', '-1.7043658151E-16']",0.29908282493,BCP,-3.15636442457851,1.07671007824966,-1.80610790539803
27,"['-7.9282283863E-19', '-1.3477988257E-17', '4.7755717566E-18']",0.053705721952,RCP,-3.70044556897414,-0.245399869844294,-0.673532430796797
28,"['2.1727671745E-13', '1.0475328287E-13', '-7.4989710622E-13']",0.29503233011,BCP,-3.77736652192082,-1.91830097632598,-1.40509926415589
29,"['-8.1532003371E-17', '-9.4976110310E-17', '-1.5222198502E-16']",0.34078384599,BCP,-4.00794448316559,0.749218692812645,0.826364137582033
30,"['2.8969882049E-16', '2.0480036937E-14', '9.4969605097E-15']",0.33840729235,BCP,-4.25931567444532,-0.604334414053114,1.02496425223172
31,"['-9.5423343706E-17', '-3.2187251996E-17', '2.4462311517E-17']",0.24339713236,BCP,-4.49402806516419,-3.74831740560023,1.1510365625402
32,"['1.4880674817E-16', '-5.4210108624E-18', '-1.0755285551E-16']",0.28900943091,BCP,-5.32944052145661,-5.3225092312762,0.811115935908116
33,"['2.7098278049E-17', '1.9909985881E-16', '-3.5524561808E-17']",0.28843808702,BCP,-5.18035984058982,-4.31801388127941,2.71756253270329
