num,grad_rho,rho,type,x,y,z
1,"['2.3435710837E-11', '7.9848805519E-12', '1.6498238756E-11']",119.5163431,NACP,-4.80791957925984,0.587548498788409,-2.57628471142373
2,"['1.3317555392E-11', '-1.2575464541E-11', '-3.5421198960E-11']",119.50585692,NACP,-5.10922215555017,-1.9412888912035,-2.22352103655945
3,"['6.6886676753E-11', '-4.9834546212E-12', '-5.3816708034E-12']",193.78924332,NACP,-5.23632556153018,1.75069916352641,-0.281797683391899
4,"['7.6895412780E-12', '1.2256829336E-09', '4.3618981322E-10']",193.7465222,NACP,-5.68214439165398,-2.29125632848554,0.302301427969866
5,"['3.9522725370E-11', '-4.3684890774E-13', '1.5045749369E-11']",119.54807309,NACP,-5.72492802846348,-0.0340432185650818,1.43799639320527
6,"['-7.5321421084E-11', '-5.9994111892E-11', '-1.4643232969E-11']",119.37656645,NACP,-6.0177808536221,-4.7436080417437,1.54991713097925
7,"['8.1423583154E-17', '7.4967159217E-16', '4.7103163384E-16']",0.43010691968,NACP,-7.49370141372335,-5.78020766248611,0.624338640074569
8,"['5.3633009831E-14', '-2.2825682185E-14', '-2.0135766815E-13']",0.43039401531,NACP,-6.52219221439205,-4.42897370272425,3.48551921672965
9,"['-4.6568326452E-14', '2.8237151116E-14', '2.0199906201E-15']",0.42689490639,NACP,-4.27349978125653,-5.77457856851954,1.46479758880761
10,"['5.5332509408E-12', '-6.4682792817E-11', '-4.0586571647E-13']",119.404251,NACP,-4.46519341384684,4.38158861502861,0.31873630286389
11,"['1.9963414602E-15', '-4.2937794162E-17', '-1.7290991772E-15']",0.42094132545,NACP,-6.03166137908007,0.281220158612263,3.38903368059456
12,"['-5.7369880331E-14', '-1.0694573618E-13', '1.7725660620E-13']",0.42109983787,NACP,-4.28907089864228,1.6248441774148,-4.20543701247272
13,"['-1.3911127025E-15', '2.3777610740E-14', '2.1927426509E-14']",0.42087309391,NACP,-4.9341293114909,-3.47476333668345,-3.49510023954102
14,"['1.6517929385E-11', '3.6494932944E-11', '1.3612257155E-11']",119.37246668,NACP,-1.67672942867057,4.48845619174007,1.06330279452108
15,"['5.1863795837E-09', '-3.1140629351E-09', '-6.3089264288E-09']",0.43549234122,NACP,-5.68733976561749,5.03854685013825,1.8026039938357
