num,grad_rho,rho,type,x,y,z
1,"['-3.6878861076E-11', '8.8339960347E-12', '3.1401818645E-11']",119.52195663,NACP,-2.76767838618882,0.756918768563625,-2.48663331386227
2,"['2.9008462299E-11', '1.8962904164E-12', '1.0738396283E-11']",119.49912495,NACP,-3.38485485006725,-1.72089548008975,-2.23272520782938
3,"['1.8166124022E-09', '-8.1488531790E-09', '3.6875374525E-09']",193.77350454,NACP,-3.35405875765818,1.93818313785739,-0.240748694923338
4,"['4.1666993120E-10', '1.0641197463E-09', '8.1989063802E-10']",193.73415924,NACP,-4.17947693977612,-2.05258630667053,0.23275222740165
5,"['7.1685851699E-12', '-1.6516354256E-12', '1.5663036840E-11']",119.54615541,NACP,-4.11549268534796,0.182694616797164,1.40458601743742
6,"['-1.3034558459E-11', '4.6320962311E-11', '1.7991986698E-11']",119.37462903,NACP,-4.54965060951291,-4.49993026171919,1.46338454557727
7,"['7.2703399290E-13', '7.7133939969E-13', '7.2871992728E-13']",0.43145145953,NACP,-5.69717871613399,-5.67934221075973,0.279509892224718
8,"['2.0037013295E-14', '-8.3502879633E-16', '-3.6050184292E-14']",0.43179326463,NACP,-5.48391550341386,-4.21809989911864,3.23897085882194
9,"['-1.2369711375E-13', '5.9086958416E-14', '-2.0676469807E-14']",0.42600903158,NACP,-2.7336357709766,-5.35231446431467,1.76880455553361
10,"['3.3829517312E-11', '4.4561887329E-11', '-3.8482874859E-12']",119.39812248,NACP,-2.65717303820109,4.56713013651641,0.40567739601939
11,"['-2.3551717217E-15', '-3.1125919713E-17', '1.0523503455E-15']",0.42297723169,NACP,-4.54467547844443,0.499704302509834,3.33082494802626
12,"['-2.7979705192E-14', '-3.1228372583E-14', '5.4193021005E-14']",0.42210874817,NACP,-1.9700785282213,1.74608552928573,-4.02866905501304
13,"['-4.6831028638E-15', '1.7331080147E-14', '1.4499957224E-14']",0.42297990641,NACP,-3.16308013816977,-3.25784697357907,-3.49100703097592
14,"['2.2870507571E-12', '1.4954453474E-11', '3.0508061355E-13']",119.371993,NACP,0.185976839399654,4.83771065111804,0.796537849816531
