num,grad_rho,rho,type,x,y,z
1,"['-3.3995306570E-12', '3.8409379843E-12', '2.9287711145E-11']",119.5238214,NACP,1.60892253911686,-0.543005927341612,-2.09838416751321
2,"['-3.4368341506E-12', '-1.8094907517E-11', '-2.8770916205E-11']",119.50723279,NACP,1.85075260598834,2.00668948156795,-2.27509099895685
3,"['1.5012665100E-09', '4.1293243712E-09', '9.8198869674E-10']",193.76754569,NACP,2.56901766034229,-1.23860340221543,0.227166979994866
4,"['-5.8316951962E-10', '-7.7856198706E-10', '1.6979411644E-09']",193.72384257,NACP,2.95780048211541,2.83281591609429,-0.0638315269654698
5,"['1.4525991521E-11', '6.4620028078E-12', '-9.1306823213E-13']",119.54009368,NACP,3.34176473582814,0.834936851476289,1.43262057649036
6,"['-3.5000290860E-11', '2.2296687283E-11', '-1.1454131914E-12']",119.37126338,NACP,3.133049901742,5.46941844901727,0.727323099241116
7,"['1.1812382669E-15', '5.4658697273E-16', '5.8685153091E-16']",0.43182573135,NACP,3.75928887055765,6.59578144967355,-0.837325570578671
8,"['-1.8350104829E-15', '-1.9534951456E-15', '4.7606893877E-16']",0.43238229207,NACP,4.47127627364966,5.62944109352245,2.24169317730986
9,"['9.9924354815E-14', '-3.6349124665E-14', '-3.4226436594E-14']",0.42770128117,NACP,1.30426714698883,6.09096870739689,1.35079999240797
10,"['-1.6326234039E-11', '1.6406136053E-11', '-7.8129107865E-12']",119.38567853,NACP,2.46215031269257,-3.77328059337973,1.38697695280514
11,"['-1.1763250372E-09', '-1.0499902303E-10', '-3.2038426102E-09']",0.42464101989,NACP,4.05178131224964,0.898761780491568,3.29903300664241
12,"['3.9489828642E-09', '5.5438207324E-09', '5.3883910851E-09']",0.42547222582,NACP,0.75963810382701,-1.84578174902768,-3.34068669408851
13,"['4.6815849808E-16', '-1.7801379945E-15', '3.1521009761E-15']",0.42449490452,NACP,1.2204786881063,3.27087961528835,-3.6859456793812
14,"['1.5965030686E-10', '1.0499898037E-09', '1.2348474027E-09']",119.36381095,NACP,2.88025981101313,-5.87271036345525,-0.528472773915414
