num,grad_rho,rho,type,x,y,z
1,"['1.2419065776E-11', '-8.8509685692E-12', '8.2112858180E-12']",119.52898144,NACP,-2.02733095033173,0.918081982028147,-2.15121101991371
2,"['-1.6240028419E-11', '1.7995399550E-11', '2.1255578244E-11']",119.49736521,NACP,-2.67466707868474,-1.55998900884781,-2.31969464361524
3,"['1.2655692674E-09', '-9.1028526904E-09', '3.1341374409E-09']",193.76854798,NACP,-2.74536361514706,1.75319332496379,0.207788083233285
4,"['1.9359632300E-10', '6.4092267344E-10', '9.8078021399E-10']",193.73680419,NACP,-3.67219324292438,-2.2396137482708,-0.00604841395513549
5,"['1.1688983115E-12', '1.0919355697E-12', '-1.8971189203E-11']",119.53998368,NACP,-3.67060322985001,-0.211386444617475,1.49703039120343
6,"['-4.7936359418E-11', '1.7749495667E-11', '2.5184405885E-12']",119.37263116,NACP,-4.2180016855143,-4.82790901872581,0.787821350737689
7,"['3.0632656056E-09', '2.8466692259E-09', '4.1639738136E-09']",0.43151484312,NACP,-5.2681191352224,-5.76898379179863,-0.668576936293943
8,"['4.6006882521E-15', '3.7264401363E-15', '-1.1864323471E-14']",0.43214715461,NACP,-5.32098973879708,-4.78413689794036,2.48735102390204
9,"['-5.4710522137E-14', '3.1596687072E-14', '-1.0366964990E-14']",0.42682291183,NACP,-2.46561744020166,-5.7949617449723,1.12320400801076
10,"['-9.3997878058E-13', '-2.9938764141E-11', '1.5223251587E-11']",119.38888399,NACP,-1.97834014860712,4.16402694927754,1.41735763760456
11,"['-1.4230153514E-15', '2.1806016194E-17', '-5.6270092752E-16']",0.4235985453,NACP,-4.21877212562188,-0.187586095000574,3.41876342929157
12,"['-4.6197854570E-16', '-1.0830637602E-15', '4.7108584394E-16']",0.42416429036,NACP,-1.08714546627346,2.08885107168721,-3.46000675898818
13,"['-6.2450045135E-17', '5.8834230890E-15', '8.9375121887E-15']",0.42332722526,NACP,-2.35530559945175,-2.89286555139856,-3.77252671023076
14,"['-3.5242035661E-09', '-1.8524609130E-09', '3.1583899532E-09']",119.35897418,NACP,-0.932973861325682,6.057662804361,-0.468433886753567
15,"['-5.6974824164E-16', '2.7311052725E-16', '-1.8552867576E-15']",0.43068875697,NACP,-0.549146519009862,3.66537329241184,2.76742276268925
16,"['6.1935049103E-16', '-8.9121418578E-16', '6.3097855933E-16']",0.43810498492,NACP,-3.61367615403953,4.89548791232747,2.37958332913084
17,"['-2.4486773828E-14', '1.2659826427E-14', '1.2153987669E-14']",0.42497517585,NACP,0.773203252077929,5.35157175784289,-1.31379146658874
18,"['-9.0643790894E-16', '-4.9584618400E-15', '-2.3995232139E-15']",0.42835764603,NACP,-0.475172578007714,7.76778849011406,0.531332645498222
19,"['4.3978604966E-10', '-1.6654851559E-10', '4.8418930335E-10']",0.43125159829,NACP,-2.28787851728301,6.522051319748,-1.91592394663885
20,"['-1.2429110110E-09', '3.9060356723E-10', '-1.5532237063E-11']",66.85427353,NACP,3.55306217197252,-0.693950308130334,0.11802802096439
21,"['3.1040020554E-10', '-2.5152369076E-10', '-8.5662178739E-11']",425.87605966,NACP,2.67509643246832,-2.9488517443119,-1.02909631441611
22,"['-1.0456001343E-10', '1.9272933943E-12', '3.0690826529E-10']",425.85632253,NACP,1.91378103339716,-0.15700225512669,2.22624653821195
23,"['-4.9138386546E-10', '8.4771340988E-11', '4.2129130046E-11']",425.89405584,NACP,6.02769923399231,-0.912724022841631,0.917344630970822
24,"['2.9160117376E-10', '-1.0399168332E-10', '-1.1292166507E-10']",425.86803305,NACP,3.27024908107043,1.33546790852151,-1.63439273155537
25,"['-9.3675067703E-17', '1.5005358067E-16', '2.0556473190E-16']",0.34182417841,BCP,-2.33953576880476,-0.32406190508583,-2.24315754655447
26,"['1.1275702594E-17', '8.0773061850E-18', '3.9031278209E-18']",0.0056975472511,RCP,0.493171238589402,0.596432575414568,-0.348817747957856
27,"['-2.5153490402E-17', '-6.9388939039E-18', '1.0408340856E-17']",0.29813003671,BCP,-2.24254443469036,1.19150498954631,-1.37498449786972
28,"['1.6029251494E-17', '8.2516255656E-17', '-3.4152368433E-17']",0.053787583699,RCP,-2.93035494826651,-0.280636828213321,-0.544383362960559
29,"['5.8529570079E-15', '4.5165694101E-15', '-1.3928311629E-14']",0.29378446477,BCP,-2.99233784837742,-1.79325743646206,-1.56916685159585
30,"['-8.6736173799E-18', '7.5026790336E-17', '-9.9746599869E-17']",0.34157429311,BCP,-3.34316024105139,0.45206464700836,1.07385264800321
31,"['1.3704315460E-16', '-1.4788517633E-16', '-1.6566609196E-16']",0.33761309747,BCP,-3.66671402777577,-0.899027146210121,1.00454480583813
32,"['7.6666646122E-17', '-1.0074355765E-16', '6.6813958879E-17']",0.24570809447,BCP,-4.04669088083046,-3.99294176282975,0.535925325796094
33,"['-7.2906524567E-14', '-7.5033837650E-14', '-9.3003024986E-14']",0.28888738619,BCP,-4.90148287640009,-5.43169243400351,-0.167383883640259
34,"['-1.4355175577E-16', '8.6644694241E-17', '-1.1059200973E-16']",0.28816689526,BCP,-4.93296316517631,-4.78555374392447,1.89033088452322
35,"['1.1752751550E-16', '8.9121418578E-17', '-2.8972761961E-18']",0.28994288828,BCP,-3.05743216987789,-5.46188707946276,1.00741782918063
36,"['-1.8973538018E-17', '4.3842425350E-18', '-5.6378512969E-18']",0.010253237149,BCP,-0.442644638079961,0.661611370177427,1.29755591271989
