num,grad_rho,rho,type,x,y,z
1,"['-2.7100544031E-13', '-1.6648050126E-12', '2.2296137159E-11']",119.5206778,NACP,1.81886310899089,-0.270778828014701,-2.13546445609702
2,"['3.6090228028E-13', '-3.9535526545E-11', '1.9817252006E-11']",119.50505133,NACP,1.66580087062133,2.28598806564099,-2.28600436844135
3,"['2.8120953482E-11', '4.4555397242E-09', '1.1119641423E-09']",193.76794208,NACP,2.81193829549735,-0.843974424649283,0.206407687837846
4,"['-4.1073246193E-10', '-1.0091366588E-09', '1.4692945298E-09']",193.72394118,NACP,2.50791591521978,3.23824451242919,-0.00637612507554469
5,"['-3.0154267971E-11', '6.6362124129E-12', '1.8458894135E-11']",119.54476615,NACP,3.15403097883524,1.30134247943118,1.48055362543456
6,"['2.7148179321E-11', '5.8490028955E-11', '-7.7204655429E-12']",119.37211695,NACP,2.20353683104024,5.85111802532676,0.827992263735557
7,"['-1.1912671370E-15', '2.7083912370E-15', '1.8713329497E-16']",0.4317566786,NACP,2.74097079920185,7.09941428897081,-0.676161758029232
8,"['-1.0941141520E-15', '4.5673371769E-16', '-1.5740023624E-15']",0.43235335008,NACP,3.39942171479651,6.18416247584151,2.43043093187275
9,"['3.4400452864E-12', '-5.2671127009E-13', '-9.0838368593E-13']",0.42728285452,NACP,0.262795315850705,6.155446147558,1.33709253017664
10,"['-3.1901698080E-11', '3.8493330258E-11', '-1.0160690458E-11']",119.384981,NACP,3.06426824185238,-3.40520550578723,1.27011734697662
11,"['-2.6238020428E-09', '-6.1748658488E-10', '-8.6316796799E-09']",0.4242906923,NACP,3.75682768255887,1.44382214468667,3.38004718257725
12,"['5.2778961757E-16', '2.3921904496E-15', '4.1589995337E-16']",0.42380764254,NACP,1.23888120508588,-1.6822931721231,-3.41904717803504
13,"['1.9676101026E-15', '-2.1461239903E-15', '3.4000580129E-15']",0.42373560586,NACP,0.894341420683788,3.45957183490076,-3.70624029780073
14,"['-4.0225465884E-10', '5.6097444658E-10', '5.1687323605E-10']",119.36818089,NACP,4.72436214017388,-5.0961251205899,-0.362172132381512
15,"['1.8049677638E-10', '6.4331624717E-11', '-1.4948784520E-11']",0.42613007073,NACP,1.17594750074368,-4.12424650018389,1.43714423134407
16,"['-1.6735577869E-14', '-3.5519871363E-15', '-4.2313691816E-14']",0.43787286968,NACP,3.8500024304847,-3.18275719731581,3.13015886303807
17,"['7.0289097893E-15', '3.7079714299E-15', '1.6229689982E-14']",0.43063462196,NACP,3.90766342001116,-5.38169230231429,-2.20196774344513
18,"['1.4897930996E-15', '1.7536644032E-14', '-8.2893176847E-15']",0.42857897456,NACP,4.89256241245987,-6.91942278032396,0.522704225083093
19,"['-1.7602462727E-14', '-7.2600752450E-15', '2.7354353049E-15']",0.43090762582,NACP,6.59059288220797,-4.31618021204152,-0.590147519716408
20,"['1.4348429106E-09', '-1.1024560930E-11', '1.4418147449E-11']",66.85617169,NACP,-3.58822785649996,-0.462229868526171,0.110561623778141
21,"['3.0418217944E-10', '2.8340382124E-11', '6.0512879430E-11']",425.878207,NACP,-3.6556818194848,0.853719573812541,-2.20685715597319
22,"['-2.2802565044E-10', '-1.6392805516E-11', '-4.2646469689E-11']",425.85406234,NACP,-2.0877808337184,0.964266468800921,1.8654113063015
23,"['6.2283848305E-10', '-6.1657675927E-11', '5.1492612257E-12']",425.89377904,NACP,-5.98604194606872,-0.834562392666018,1.08354708887052
24,"['-1.7133211516E-11', '2.3502755991E-10', '3.3104755048E-11']",425.86246998,NACP,-2.35093490561164,-2.83401995304645,-0.280188620522737
25,"['5.2041704279E-17', '1.4018734090E-16', '1.5785983631E-16']",0.34210917284,BCP,1.72755091035829,1.00444981137543,-2.21793342041408
26,"['-3.0357660830E-17', '-8.8050768933E-17', '1.3183898417E-16']",0.29676045705,BCP,2.13055071293111,-0.465458304978337,-1.36858688431277
27,"['9.4000328354E-17', '-4.0711791577E-17', '6.0715321659E-18']",0.0079009381153,CCP,0.196139267545475,1.03635088466895,0.22549398217525
28,"['-1.6132928327E-16', '1.9372321130E-16', '-2.6537881051E-16']",0.053648178218,RCP,2.36493219952508,1.1442724268263,-0.53898628119766
29,"['-2.7755575616E-17', '1.6506978076E-16', '-4.1199682554E-18']",0.29457885779,BCP,1.9269172255391,2.6052361712297,-1.54353933706533
30,"['5.2041704279E-18', '2.3245294578E-16', '1.3097162244E-16']",0.34199185992,BCP,3.03356560324514,0.574139052951173,1.06218944509956
31,"['-6.0715321659E-17', '-3.1506915132E-16', '-6.5052130349E-18']",0.33853580537,BCP,2.9247867716978,1.95777526561311,0.994977606747907
32,"['6.3744311479E-17', '8.0146257469E-17', '5.7218769653E-17']",0.24664974588,BCP,2.30529899166169,5.0084392252567,0.562176539551796
33,"['-1.0467971975E-16', '-7.3237856751E-17', '-2.4749625092E-16']",0.28876512978,BCP,2.55525345125595,6.65480334805306,-0.157595044419853
34,"['3.9505616660E-17', '5.8960269392E-17', '1.1060217412E-16']",0.28793130345,BCP,2.98254686314773,6.05397021301347,1.86632619508601
35,"['-1.7347234760E-18', '-7.1015242298E-18', '0.0000000000E+00']",0.0082221732793,RCP,-0.208817960342457,1.33155434979267,-0.128628745668168
36,"['-1.4474099003E-16', '-6.6027912304E-17', '1.4639439834E-16']",0.28998165484,BCP,0.921030829705921,6.04750941973969,1.1620781405925
37,"['-1.8783379122E-17', '1.1588511861E-16', '-4.4210037649E-17']",0.23640151076,BCP,2.99138705913537,-2.58686467160158,0.931027209104431
38,"['-6.6931052714E-15', '-3.1128664100E-15', '2.4514407431E-14']",0.29921598015,BCP,3.56335427884034,1.39820065808992,2.75608956580372
39,"['-1.7347234760E-17', '-1.6913553891E-17', '3.6862873865E-18']",0.011912901664,BCP,-0.28159054697577,-1.59982895602516,-1.23090515885146
40,"['1.6913553891E-17', '5.2400846249E-17', '-2.4936649967E-17']",0.29798446394,BCP,1.43960145700649,-1.2238923262205,-2.99420245687832
41,"['2.3466200771E-17', '1.5897114354E-17', '-7.5894152074E-19']",0.0088351214335,RCP,0.304391145118005,-2.22146283818019,0.101854125985534
42,"['-3.6862873865E-17', '6.2937936113E-17', '1.2143064332E-17']",0.29540037598,BCP,1.15898831287079,3.07804686657112,-3.22852389183678
43,"['-3.0317003248E-17', '9.2834811019E-18', '-2.8582279772E-17']",0.28009499802,BCP,5.91079964711414,-4.5920250693321,-0.502381637677483
44,"['-8.4025668368E-18', '-4.6891743960E-18', '8.2827752022E-17']",0.25763065695,BCP,3.93221713222012,-4.26567961829433,0.409987344529098
45,"['-2.2258670601E-16', '1.2110538267E-16', '-8.3510672336E-17']",0.2953973558,BCP,1.79910501573283,-3.88966828223917,1.3790636951201
