num,grad_rho,rho,type,x,y,z
1,"['7.9531936592E-12', '1.5591104796E-12', '2.7374699729E-12']",119.52024153,NACP,-2.87386867901212,0.662958742355634,-2.54041147593822
2,"['1.9323362355E-12', '1.8560241018E-11', '-3.4022958062E-13']",119.4999836,NACP,-3.44999694152172,-1.81631523480315,-2.20936218991992
3,"['1.2379333669E-11', '-7.5212475137E-12', '-2.6692884014E-12']",193.7751618,NACP,-3.45916122130682,1.90028897709558,-0.324919401346328
4,"['5.7641070562E-10', '1.1425447806E-09', '7.5910594997E-10']",193.73632081,NACP,-4.22212012526655,-2.08721850986626,0.269467920230509
5,"['-7.2281430841E-11', '1.7737686320E-12', '-5.8643992440E-12']",119.54450107,NACP,-4.18551082295838,0.182159915385879,1.37538122970837
6,"['2.4468745281E-11', '8.9400432044E-12', '-1.0539105396E-11']",119.37484969,NACP,-4.55740402770203,-4.50286275006503,1.57108560231161
7,"['8.9239585773E-13', '9.6106490008E-13', '8.4557214746E-13']",0.43137852056,NACP,-5.71793174147764,-5.72051363002455,0.439735821291946
8,"['2.2692073643E-14', '-3.8153430204E-15', '-4.0843305512E-14']",0.43171718938,NACP,-5.46262999478823,-4.1780682198511,3.35439659836894
9,"['-1.3641269104E-13', '6.4667455418E-14', '-2.3258056824E-14']",0.42587566967,NACP,-2.73130857274773,-5.33637673153755,1.86759429862414
10,"['-1.7676903778E-11', '2.6844476691E-11', '3.8155598608E-13']",119.39858087,NACP,-2.77903945820422,4.55049462709741,0.252259886975562
11,"['5.6947337945E-16', '4.2346776923E-17', '-1.1969447989E-15']",0.42286627963,NACP,-4.61317514401347,0.549122335368971,3.29329380242593
12,"['-4.1079065063E-14', '-4.4710247874E-14', '7.6845675006E-14']",0.42198237489,NACP,-2.1054448270687,1.62356028257401,-4.11573988104412
13,"['-5.7048549912E-15', '3.1825291100E-14', '2.6819475460E-14']",0.42293371215,NACP,-3.21804956288082,-3.38658987981136,-3.42387744931197
14,"['-5.9775101535E-14', '-3.8436008716E-11', '-4.8922879636E-12']",119.37216443,NACP,-0.00978885058202019,4.79337140178631,1.01518955258015
15,"['2.2807088095E-09', '-1.2631397326E-09', '-2.6670621437E-09']",0.43679776942,NACP,-4.03967713695457,5.17198121317452,1.72135045414428
16,"['-5.6072225856E-16', '-1.5353386965E-15', '2.6410893871E-15']",0.43582310193,NACP,-3.20460747740007,5.62678285301533,-1.41701256489005
17,"['-4.8469258121E-16', '2.0756576254E-15', '-1.9483553497E-15']",0.42806009031,NACP,0.384633136702643,3.72422926951693,2.69682053033703
18,"['-8.6416876259E-15', '-3.4372095556E-14', '-6.4001402919E-15']",0.42913320792,NACP,0.402546462778518,6.75430720584689,1.37125684386696
19,"['-3.9442778685E-09', '2.1823232446E-09', '4.1828362573E-09']",0.42103864209,NACP,1.23078696778017,4.09762537796495,-0.432322540211382
20,"['-1.4593646945E-09', '2.0449303981E-10', '-6.2005078325E-11']",66.853609109,NACP,4.1201495839503,-0.619916629744758,0.0237554271210572
21,"['-4.7126940547E-11', '2.0971001194E-11', '3.1898516990E-11']",425.89007623,NACP,5.52521842116158,-2.72262032796369,-0.674501590469483
22,"['-1.8962262316E-11', '-1.0117755158E-10', '-1.7311638234E-12']",425.85436031,NACP,1.64035889930203,-1.43744612264863,0.912473386100841
23,"['2.4803884034E-10', '-2.9677331122E-11', '1.1936706398E-11']",425.88640832,NACP,5.27455308566606,0.770676998083422,1.94894238870647
24,"['5.3020001584E-12', '-4.1011350132E-11', '3.1332455814E-10']",425.87368913,NACP,3.65344267111418,0.968830734621776,-2.10576606609012
25,"['-4.7433845046E-18', '1.8160386389E-18', '-2.8189256485E-18']",0.0045194984906,RCP,-0.998931722152809,-0.0925596173505322,0.446323305493188
26,"['1.7347234760E-18', '1.5655879371E-16', '9.1940344227E-17']",0.34171380011,BCP,-3.15099039307454,-0.58163828233672,-2.38588327505422
27,"['6.6786853825E-17', '2.4936649967E-16', '2.3592239273E-16']",0.29883895033,BCP,-3.04631367212439,1.07106855414946,-1.81411961199924
28,"['-4.9431883960E-13', '-2.1100182284E-13', '-4.0094133796E-13']",0.0044972363907,CCP,-1.11007297505056,-0.370765894368008,0.301905231966511
29,"['1.0462550964E-17', '1.0126278884E-16', '3.3301947354E-17']",0.05369258652,RCP,-3.61222128903376,-0.23989855421737,-0.679036138985319
30,"['1.3438512456E-13', '5.8827942517E-14', '-4.4530937097E-13']",0.29504037652,BCP,-3.69489165775157,-1.91644211883055,-1.40176721953554
31,"['-1.8388068845E-16', '-5.0740661672E-17', '1.1232334507E-16']",0.3408443337,BCP,-3.92664733202027,0.765218085876518,0.812365999666865
