num,grad_rho,rho,type,x,y,z
23,"['-4.8629325290E-10', '-8.2644310584E-11', '1.2799006348E-11']",425.88315087,NACP,5.87836591751599,2.06452302768916,0.4504616673442
24,"['-3.6501639927E-11', '-3.3540181347E-10', '2.7537050296E-10']",425.88522926,NACP,5.77962982054496,-2.00070054538413,2.06125067374709
25,"['-9.6443035849E-15', '2.7512687224E-14', '5.0571526133E-15']",0.0020488557013,RCP,-0.595354067900822,0.779545342696603,-0.915399615602207
26,"['6.0715321659E-17', '6.6353172956E-17', '-1.2186432419E-16']",0.34090674113,BCP,-4.04635539757534,-0.701837128704858,-2.41707156699686
27,"['1.0321604682E-16', '1.6783449630E-16', '2.7061686225E-16']",0.29900381565,BCP,-4.0024725042003,0.965755103367324,-1.88285119411523
28,"['-2.2912241223E-17', '3.5274687088E-17', '2.4937920517E-17']",0.053577356099,RCP,-4.44365289787956,-0.350448903321416,-0.695072307313744
29,"['1.5612511284E-17', '2.1345230271E-16', '-3.4239104607E-16']",0.29447527222,BCP,-4.46580177387136,-2.04458037986332,-1.3780141358401
30,"['-1.5347792481E-13', '-4.0416389853E-13', '3.8982445744E-13']",0.34100460901,BCP,-4.73170438887079,0.672361269985241,0.791431496749012
31,"['-3.4000580129E-16', '1.3919854852E-14', '6.0580880590E-15']",0.33689064049,BCP,-4.93887501811291,-0.682081868308515,1.03066530497047
32,"['-1.2198961730E-14', '-8.4209091658E-14', '4.6152907613E-14']",0.24208382342,BCP,-5.16889773516343,-3.83272562665082,1.22294570439648
33,"['-4.3205456574E-17', '1.0598076236E-17', '-2.2021501376E-16']",0.28929569606,BCP,-6.16172609836989,-5.33670900109767,0.978699646504094
34,"['-1.9060613005E-16', '4.0778527185E-16', '1.0298446801E-15']",0.28898323381,BCP,-5.73378229664117,-4.34459566512427,2.85621109444364
35,"['2.1266625613E-16', '4.5157020484E-17', '8.0095435492E-18']",0.29017901372,BCP,-4.10095429653586,-5.23525164577985,1.7180288301338
36,"['-4.2067044292E-17', '-1.6978606021E-16', '-6.3398722036E-17']",0.22913998059,BCP,-3.83368618704744,3.60649660665205,-0.0181465264288322
37,"['-1.3226073882E-14', '2.0038817475E-14', '9.5255360132E-14']",0.29892002315,BCP,-5.19955655629026,0.351189612186086,2.6773738276092
38,"['-6.9034188088E-14', '-2.0146915820E-15', '-7.9249757798E-15']",0.0024166509819,BCP,-0.565346047456931,-0.322472041097157,-1.43388955207948
39,"['1.9149720872E-17', '-5.5179114316E-17', '-2.5654086873E-16']",0.29558180242,BCP,-3.43922117832193,1.20673356992616,-3.703502484522
40,"['9.8445557262E-17', '3.7255897152E-17', '-2.7950732007E-16']",0.29475750353,BCP,-4.11191007157798,-3.01441193637495,-2.99307861061896
41,"['7.4809949901E-18', '-2.6291902683E-18', '3.1046129209E-16']",0.28923149689,BCP,-4.50075183225625,4.9529395791088,0.9565152300766
42,"['-2.5598013292E-16', '-6.6739419980E-17', '-1.5167988393E-16']",0.25323575032,BCP,-2.14593168253817,4.48899341412352,0.750097530694851
43,"['-2.4774019641E-17', '9.2672180693E-17', '4.9134687204E-17']",0.29088562219,BCP,-3.6740868390385,5.0749254436572,-1.01364814633151
44,"['-2.6237692574E-17', '1.5128008438E-16', '8.8301490685E-17']",0.27997114339,BCP,-0.925353505812619,4.06409984792113,2.45413278092559
45,"['1.1974470894E-15', '4.9878720945E-16', '-2.0373514074E-16']",0.2852938936,BCP,-0.0570799703124975,3.83961447128023,0.50620045240304
46,"['1.1264860572E-16', '5.2023408368E-16', '8.5272500866E-17']",0.28011341516,BCP,-0.54785250347341,5.79689990899512,1.3077218492969
47,"['5.2814621844E-18', '-4.0606759491E-18', '-1.5530349088E-18']",0.0098672234713,BCP,1.15894515499137,1.85021328813783,0.0408398618941439
48,"['-1.7574917216E-16', '-1.0748848101E-17', '-4.2941182294E-17']",0.12378204667,BCP,4.26160680706817,-0.464348317587964,-0.0972727380573969
49,"['-5.2601169541E-17', '7.6219200967E-17', '5.6785724059E-17']",0.15570035567,BCP,5.52408425698084,-0.76078585001818,-0.74473251262458
50,"['5.5650064635E-17', '-1.2173578694E-16', '-1.2801632448E-17']",0.15060875278,BCP,5.40289288688558,0.377388246950562,0.148340006042704
51,"['-5.1223470452E-17', '8.8526801449E-17', '-7.4038302887E-17']",0.15434855594,BCP,5.37053117955112,-0.971246989017633,0.683472310964919
