num,grad_rho,rho,type,x,y,z
1,"['4.9579784722E-12', '-1.7915044448E-12', '-2.9863500561E-11']",119.5224022,NACP,2.28395640132558,-0.890338006486549,-2.26605918054663
2,"['7.2061245859E-12', '-9.8110651547E-12', '-2.6678392134E-11']",119.50108523,NACP,2.92503334368961,1.59386512692008,-2.31882825960817
3,"['1.2801293289E-09', '4.4625047511E-09', '1.2846212982E-09']",193.76613205,NACP,2.96588493053641,-1.82030586817595,0.0693644696631987
4,"['-7.3175916715E-10', '-9.0848965417E-10', '1.1454525019E-09']",193.73432057,NACP,3.81220693222449,2.19436289312768,0.0622793915573742
5,"['2.8485616643E-11', '-4.4560188872E-13', '2.4119074793E-12']",119.54572681,NACP,3.79856369235278,0.100477831220906,1.475072845603
6,"['6.4399491924E-11', '4.1659938764E-11', '-2.8925392897E-12']",119.37402703,NACP,4.20112324167447,4.76560032424868,0.998209598576602
7,"['-8.5330283421E-13', '-7.3118238081E-13', '8.7394311623E-13']",0.43159486512,NACP,5.42130890501738,5.76948705215566,-0.272726243687605
8,"['-2.6566959903E-14', '3.6771144431E-15', '-5.4824401058E-14']",0.43198693156,NACP,5.05942247854152,4.68221428811203,2.83158290834765
9,"['1.1207826117E-13', '-5.8775846603E-14', '-7.3520799637E-15']",0.42597647962,NACP,2.39769198701702,5.68745318655874,1.12255087654404
10,"['-2.5015639516E-11', '-3.9527809953E-11', '-1.8833422018E-11']",119.39023998,NACP,2.56569758121324,-4.4240878839972,1.01497699034597
11,"['3.2696555966E-15', '2.0535466773E-17', '-5.3609731671E-16']",0.42340471092,NACP,4.30085996023922,-0.00248421538070484,3.40651399797374
12,"['1.7204526649E-15', '3.1145536996E-15', '2.7046405751E-15']",0.42294472703,NACP,1.39997250423104,-2.02189710797009,-3.65095168749654
13,"['1.9545996766E-15', '-2.0441547760E-15', '1.8919327910E-16']",0.42287629083,NACP,2.60044331749424,2.99060263967359,-3.71010724555344
14,"['2.4777892411E-12', '-4.3941295508E-12', '9.0516621433E-13']",119.36423029,NACP,0.193204960543294,-5.6348316125628,-0.0683813391471781
15,"['1.8206421884E-12', '-1.0041997886E-12', '-1.9533018757E-11']",0.43653340353,NACP,2.42038561431994,-4.26654830895599,3.03327913782054
16,"['-4.5840609954E-15', '3.5854565844E-15', '7.1053189374E-16']",0.43737971,NACP,4.23440157217972,-5.50091973888543,0.568425026971054
17,"['2.1997594718E-14', '-1.3218498019E-14', '-3.7642110295E-15']",0.42067062594,NACP,-1.42093567644641,-4.44975312638024,0.240218803461097
18,"['1.4876947872E-15', '7.5653476132E-15', '-3.5882058416E-15']",0.42886935161,NACP,-0.089650402606969,-7.4274933752252,0.851382953506012
19,"['-2.4919980359E-15', '1.1625683055E-14', '4.4457669002E-14']",0.43225811788,NACP,0.374959761532904,-5.99394430837364,-2.06273406871522
20,"['1.0198934514E-09', '-2.4371275983E-10', '2.0834507269E-11']",66.854182357,NACP,-3.68085485705306,0.699398829600888,0.108660641786525
21,"['-4.7366763289E-11', '1.9583353689E-10', '-7.9099157779E-12']",425.87351478,NACP,-2.6019572990312,3.00562422566887,-0.753208113565789
22,"['-1.0294805980E-10', '-4.1743021800E-12', '1.3856037151E-10']",425.86335047,NACP,-2.09078663317323,-0.209874724576407,2.13160929040336
23,"['-5.3789270130E-10', '-1.6422081793E-10', '-3.0616127689E-11']",425.89347562,NACP,-6.13245034353816,1.02928077352814,0.939878273431625
24,"['-1.5761555255E-10', '-4.6991230351E-11', '-1.3662557544E-10']",425.87326178,NACP,-3.53865796626701,-1.1119376504148,-1.86800173084805
25,"['7.8628076272E-14', '6.1148135166E-14', '1.4589024433E-14']",0.34202408955,BCP,2.59279717568711,0.356445860316041,-2.30060132458122
26,"['3.8163916471E-17', '-9.1072982489E-18', '1.7477339020E-16']",0.29760162153,BCP,2.49314800463821,-1.19772350578053,-1.50110816853712
27,"['-3.5616041366E-17', '-2.0572736223E-17', '-7.1211753942E-17']",0.053743128052,RCP,3.13508322085904,0.24330763624689,-0.588078034989001
28,"['9.4542429441E-17', '6.7654215563E-17', '-1.8865117801E-17']",0.29434255558,BCP,3.20908899596796,1.8008778776948,-1.54555511190386
29,"['5.5511151231E-17', '7.2858385991E-17', '3.9031278209E-18']",0.34142473107,BCP,3.5119874134434,-0.550446306557331,1.01065180258774
30,"['-9.8879238131E-17', '-1.3032110113E-16', '1.1015494072E-16']",0.33776118356,BCP,3.79388731063935,0.810867873732619,1.01317010172136
31,"['1.6619464051E-15', '1.1507394481E-14', '4.0356918653E-15']",0.24441193288,BCP,4.07982718965283,3.93714444686659,0.701484928245104
32,"['5.1052207167E-14', '4.1890400653E-14', '-5.3715820854E-14']",0.2887216297,BCP,4.99618398110655,5.41033082603178,0.163781072414321
33,"['7.3320865980E-17', '7.3520765756E-17', '1.5911768024E-16']",0.2883146539,BCP,4.75878842985206,4.69697043220949,2.18715992497372
34,"['-1.1167282377E-16', '-9.2753495856E-17', '1.2854572008E-16']",0.29028726799,BCP,3.00472773971268,5.37152252679749,1.07731194140118
35,"['-3.9031278209E-18', '-7.0473141212E-19', '6.5052130349E-19']",0.0038606884375,RCP,-0.546757211286613,-0.633754885283755,-0.643483149084328
