num,grad_rho,rho,type,x,y,z
1,"['5.9740289104E-11', '-1.3585291746E-12', '-3.7519539559E-11']",119.51150471,NACP,6.14781565934573,-0.571567248707544,-2.46425198001181
2,"['-4.1990409413E-11', '-3.3189103592E-13', '-1.9531065567E-11']",119.50819053,NACP,6.32599553950395,1.98631982370559,-2.26415167027979
3,"['-1.0488119401E-10', '2.8252538330E-11', '-1.7649614409E-12']",193.78292769,NACP,6.49783520833396,-1.56026480609627,-0.0744551704314609
4,"['-1.2914160366E-10', '-1.6183039820E-09', '5.5046395090E-10']",193.74545763,NACP,6.72811926481319,2.52694064660911,0.260408984422798
5,"['-2.5558773847E-11', '-1.0014771130E-12', '1.1327051276E-11']",119.54991567,NACP,6.81076409500534,0.351297467292881,1.54526011109172
6,"['-1.0973158471E-11', '1.4728682737E-11', '-1.1454444808E-11']",119.37804774,NACP,6.90095604437722,5.06984640326686,1.35758936533715
7,"['4.7093405564E-15', '-1.1524391467E-15', '2.7327315757E-16']",0.42960647633,NACP,8.36452736751911,6.1097357553903,0.417037983660148
8,"['-7.0513852385E-12', '1.2873241588E-12', '-3.1611847620E-11']",0.4299874957,NACP,7.345611519014,4.9031758234639,3.32561789451245
9,"['6.8388383064E-14', '-3.5882592470E-14', '7.4906105082E-15']",0.42703909611,NACP,5.11912309033969,6.0135467024615,1.14218553368454
10,"['-3.1130499220E-11', '4.1451501953E-11', '8.5235401094E-12']",119.39817856,NACP,6.11067334655753,-4.24353407732902,0.63066477093239
11,"['2.4246555284E-15', '2.7597180454E-17', '3.7364317369E-17']",0.42025119364,NACP,7.05257088101634,0.174516878036611,3.52296784004665
12,"['2.3027803622E-14', '8.6183803285E-14', '1.1981939692E-13']",0.42075530745,NACP,5.80738040076844,-1.73476992042721,-4.05510648607351
13,"['3.9783714517E-15', '-2.0789966293E-15', '1.5789846102E-15']",0.42035634854,NACP,6.16358230268906,3.42375894717137,-3.64551311089392
14,"['7.7586228258E-09', '1.3324609645E-09', '-1.3267497084E-10']",119.37011069,NACP,3.31481427314285,-4.94957904533664,0.59199830262416
15,"['-2.6183604438E-14', '9.3020480641E-15', '-5.0551620859E-14']",0.4351049162,NACP,6.9214789205168,-4.48217682602363,2.4765521024643
16,"['-9.0167261678E-13', '9.5751378560E-13', '1.0547253039E-12']",0.43419502967,NACP,7.19679657700591,-5.35686741290268,-0.674571978275325
17,"['6.8457683912E-13', '-6.5549560019E-13', '-7.5404951245E-13']",0.42633575313,NACP,2.23936390919648,-3.80915032897693,1.88545691282702
18,"['1.0112895764E-14', '7.3715163205E-14', '-2.1988772023E-14']",0.42628658278,NACP,3.11359728683103,-6.89706329202447,1.13775608914082
19,"['1.0916289574E-14', '-2.9508730529E-15', '2.3684626851E-14']",0.42794700217,NACP,2.51159178617698,-4.72959186388067,-1.26139931850411
20,"['1.5669722645E-10', '-1.1872977366E-11', '-1.1869757575E-12']",66.850770707,NACP,-7.7941778225977,0.246257002630904,0.00373758072975253
21,"['3.9082214751E-10', '1.6376608440E-11', '1.0483150958E-11']",425.87040569,NACP,-5.11605423489269,-0.225140115072034,-0.0933342613113285
22,"['5.2930934682E-10', '6.3286989798E-13', '-3.0497409755E-10']",425.88156219,NACP,-8.58734639709631,0.11354887145214,2.54420558534099
23,"['-7.6960778540E-10', '1.2656198056E-10', '-6.8529411811E-11']",425.88118796,NACP,-8.25905372653612,2.68027749907252,-0.981575339622336
24,"['-1.7105195002E-10', '1.4308550433E-10', '-3.4777123509E-11']",425.88221622,NACP,-9.04214352905092,-1.59629911798406,-1.45456208308218
25,"['-2.3071822230E-16', '1.9721637518E-16', '-1.9407218887E-17']",0.33975555595,BCP,6.23352074914135,0.706836749412505,-2.37779242237901
26,"['-1.6263032587E-17', '-8.2765283342E-17', '2.8568727245E-17']",0.2974147262,BCP,6.25084214306822,-0.901572116692327,-1.68424168485024
27,"['-2.6268863387E-16', '-2.9495118709E-15', '-9.4421557839E-16']",0.053365067837,RCP,6.48936653749883,0.55119201177734,-0.599967588835992
28,"['1.4441572938E-16', '-5.8052250073E-17', '-1.8992511557E-16']",0.29501387714,BCP,6.45451089418864,2.17235472452426,-1.44286385798997
