num,grad_rho,rho,type,x,y,z
1,"['1.1442180536E-11', '-8.8195353798E-12', '-3.0268981766E-12']",119.52800607,NACP,-1.29028119105128,0.740917550477694,-2.07964466940202
2,"['-4.2997966299E-12', '2.9110498734E-12', '-2.5021075489E-11']",119.51025592,NACP,-1.95480937594385,-1.73623583363823,-2.24621423092971
3,"['-4.2853971031E-09', '-3.7183597078E-09', '4.5844947109E-10']",193.76884011,NACP,-2.19930253463191,1.6071550544293,0.215237919274331
4,"['8.5711418865E-10', '5.8290488755E-10', '2.0641305262E-09']",193.72231338,NACP,-3.31772559073632,-2.32508589691846,-0.104120557805451
5,"['2.0249916327E-11', '4.7498558906E-12', '1.0370758072E-11']",119.53941675,NACP,-3.40159795768665,-0.278836826862563,1.37293978173504
6,"['-5.4639609785E-11', '-1.1828369772E-12', '8.9862145503E-14']",119.37052566,NACP,-4.02783141028018,-4.87355758545865,0.670807746203913
7,"['3.9324012796E-15', '-2.2981155824E-15', '3.1734597589E-16']",0.43192937427,NACP,-4.88172419976712,-5.83879181267021,-0.894684732773559
8,"['1.3461894631E-15', '-4.3999295852E-16', '1.0736070609E-15']",0.43258067796,NACP,-5.36417870501809,-4.75739528326341,2.1905065315942
9,"['-1.1704721394E-14', '8.3354547223E-15', '-3.9876549328E-15']",0.42796081532,NACP,-2.36853502387927,-5.86631650692245,1.28835263822252
10,"['8.7934483608E-12', '-3.9469935499E-11', '1.3163131202E-12']",119.3859596,NACP,-1.81253819849217,4.1221217209053,1.36247623165956
11,"['2.8687350542E-10', '-2.9306779551E-11', '-6.7510000248E-10']",0.42493726442,NACP,-4.20251828435257,-0.197736743691278,3.20176164560709
12,"['-1.0473602996E-09', '-1.0213970593E-09', '1.1530738369E-09']",0.42677435921,NACP,-0.217725731104714,1.86959907702595,-3.31581956887242
13,"['-1.1496879837E-15', '1.8532809835E-15', '1.1672520589E-15']",0.42507759599,NACP,-1.51042709167242,-3.10492407735263,-3.62955135179206
14,"['-8.6345140673E-10', '-1.1937160154E-09', '1.6130786782E-09']",119.36297512,NACP,-1.5531570402728,6.20318849625142,-0.598547343636508
15,"['-4.5266633324E-14', '2.9707681627E-15', '-2.8002990551E-14']",0.43185780923,NACP,-0.130771166092904,3.99287521504078,2.48483572556975
16,"['9.9781836439E-16', '-3.1937885496E-15', '-1.6139941759E-15']",0.4392444844,NACP,-3.41467627359277,4.45284955336136,2.56986968627663
17,"['-8.8458395069E-15', '-1.3294080463E-15', '4.7749009065E-15']",0.42901793756,NACP,0.149850783188924,5.96594560405947,-1.6768447358015
18,"['-5.2756769493E-16', '-1.2734261142E-14', '-5.6073886040E-15']",0.42884064458,NACP,-1.43234219246927,7.9938888959039,0.358026933357215
19,"['1.0453640178E-15', '-8.1252821311E-16', '-8.3602151894E-16']",0.43094496547,NACP,-3.15396107128369,6.2600394704955,-1.85522977839188
20,"['-1.4713278443E-09', '4.5843815875E-10', '-2.4898844098E-10']",66.859631889,NACP,3.09782770658823,-0.586829755364554,0.159693947404641
21,"['-2.5512592039E-11', '-7.2813644003E-11', '1.8056154488E-10']",425.88687758,NACP,3.01220665430266,-1.73973940410539,-2.24302845263994
22,"['1.1960999552E-10', '-6.7025419936E-11', '-1.0786988663E-10']",425.84917495,NACP,1.29309492331228,-1.66694569081408,1.82472460283336
23,"['-1.8902087187E-10', '-2.2916509836E-11', '-1.4331262913E-10']",425.89286671,NACP,5.48769521775908,-1.0014156744264,1.21653412640149
24,"['3.2772409786E-10', '-8.0276840730E-11', '-4.8967357946E-12']",425.86240053,NACP,2.75288900285963,2.06750350018011,-0.0525353323062896
25,"['-1.1121465348E-13', '9.7588388718E-14', '6.3130056738E-14']",0.014282473873,RCP,-0.0829429244876622,-0.269473220311913,0.211085567539798
26,"['2.4286128664E-17', '-7.9797279895E-17', '-9.5409791179E-17']",0.34106284977,BCP,-1.60572021266581,-0.499169082317035,-2.16666424799674
27,"['6.9388939039E-17', '-1.0668549377E-16', '-2.1705727493E-16']",0.29277009766,BCP,-1.57614072291343,1.02891284866421,-1.33015191293349
28,"['-2.2846172653E-17', '-7.9221297491E-17', '9.3976187915E-18']",0.053429775084,RCP,-2.41142018698577,-0.406612758990305,-0.559285982404744
29,"['-8.1315162936E-18', '-1.3552527156E-18', '5.6378512969E-18']",0.012481696288,CCP,-0.734543788273718,-0.947622261682503,0.334393436840026
30,"['-3.6429192996E-17', '9.8445557262E-17', '-7.4159428598E-17']",0.29544238971,BCP,-2.38385962289741,-1.94237105430192,-1.54487499460097
31,"['-5.9327542878E-16', '-9.2352341052E-16', '5.1022554237E-16']",0.34269952098,BCP,-2.99668012457859,0.360696118322727,0.991160608667348
32,"['-8.5001450323E-17', '-8.6302492930E-17', '4.5102810375E-17']",0.33850222953,BCP,-3.36472611469313,-0.976463070700505,0.893466571106526
33,"['1.2820690690E-17', '4.2283884727E-18', '1.1275702594E-17']",0.014257980217,RCP,-0.496931433578587,-1.74813022882016,0.0561730378088838
34,"['-5.3753686615E-14', '-1.9484622791E-13', '5.8441139840E-14']",0.24842643673,BCP,-3.80081347452029,-4.04876183938963,0.423934025984922
35,"['1.8941011953E-16', '-6.8955258170E-17', '-1.2565903179E-16']",0.28861134591,BCP,-4.58142064808618,-5.49320549868508,-0.353861754989525
36,"['-5.1354652139E-14', '-3.4365100758E-15', '5.7723601289E-14']",0.28783282466,BCP,-4.89237273587195,-4.78509585368263,1.65490495943276
37,"['6.6271207272E-14', '8.6485506257E-14', '-5.1921344286E-14']",0.28951295614,BCP,-2.93182620982509,-5.52358147583399,1.07555714534272
38,"['8.1806442046E-17', '5.1535835027E-16', '1.9609066839E-16']",0.23607554292,BCP,-1.9413393316509,3.31910102245433,0.991640501026523
39,"['2.0491421060E-16', '2.0111950300E-17', '-1.6984027032E-16']",0.29881521327,BCP,-3.94247051815531,-0.224135866205427,2.59782038699894
40,"['-2.5153490402E-17', '-1.3010426070E-17', '6.6786853825E-17']",0.021324991947,BCP,0.758727494235469,1.41979612274641,-1.09781455754664
41,"['7.7962289402E-13', '3.1514591284E-13', '-1.2258423443E-13']",0.30124729933,BCP,-0.574868126668674,1.50791105905713,-2.90771431877715
42,"['-1.3444106939E-17', '6.7220534694E-18', '-3.6429192996E-17']",0.014826429812,BCP,0.092398053763926,-0.90146484347574,-0.266379729702993
43,"['6.6353172956E-17', '6.3967928177E-17', '8.0230960764E-18']",0.29612755731,BCP,-1.66871238974437,-2.6551713067428,-3.16338464906922
44,"['5.1309020780E-19', '1.1278243693E-18', '1.1885989832E-18']",0.013384980027,RCP,0.354923487997162,2.57403732769365,0.631481442159678
45,"['-6.3431248101E-16', '-6.6150698200E-15', '6.0326770706E-15']",0.25837540846,BCP,-1.6852134278445,5.19908262469991,0.31559177354356
