# Fix print output for fix 333
3.0 5 0 27245977979234.8
3.5 5 0 2674329701.61671
4.0 5 0 10772692.4423023
4.5 5 0 217806.849872363
5.0 5 0 10072.1976976788
5.5 5 0 720.541329291752
6.0 5 0 53.5043475278306
7.0 5 0 -5.66294800696671
8.0 5 0 -2.56967581995001
9.0 5 0 -1.3690776841769
10.0 5 0 -0.944365623493891
12.0 5 0 -0.654740316278235
15.0 5 0 -0.498570520461077
20.0 5 0 -0.375923690836716
30.0 5 0 -0.241007961153067
3.0 15 0 5514217630.33405
3.5 15 0 79492759.0043339
4.0 15 0 1597410.90086261
4.5 15 0 62705.6793200652
5.0 15 0 4019.24128837184
5.5 15 0 334.976325106026
6.0 15 0 21.7810731385809
7.0 15 0 -5.61612259494554
8.0 15 0 -2.50564474934716
9.0 15 0 -1.36262438565811
10.0 15 0 -0.946167067513956
12.0 15 0 -0.656297944493137
15.0 15 0 -0.499456994370234
20.0 15 0 -0.376524756121561
30.0 15 0 -0.26131811307581
3.0 30 0 2733408.476056
3.5 30 0 325583.279986192
4.0 30 0 31851.0772977756
4.5 30 0 3340.89544656111
5.0 30 0 379.527865686361
5.5 30 0 34.2380709893032
6.0 30 0 -5.68899735008118
7.0 30 0 -5.18089571906856
8.0 30 0 -2.37881555952502
9.0 30 0 -1.35048716095645
10.0 30 0 -0.948463282896598
12.0 30 0 -0.657224690919938
15.0 30 0 -0.499624571571196
20.0 30 0 -0.377228724230694
30.0 30 0 -0.241683144167111
3.0 45 0 112413.145751547
3.5 45 0 16615.8728801242
4.0 45 0 2736.82776940274
4.5 45 0 467.104103057663
5.0 45 0 69.7632475471742
5.5 45 0 0.704514383158219
6.0 45 0 -8.33713350332994
7.0 45 0 -5.02288741469337
8.0 45 0 -2.4308492792743
9.0 45 0 -1.39713542835691
10.0 45 0 -0.971434445090622
12.0 45 0 -0.660667150659114
15.0 45 0 -0.499233451996031
20.0 45 0 -0.37719531105004
30.0 45 0 -0.261065519754313
3.0 60 0 94600.6166767824
3.5 60 0 13566.2729983201
4.0 60 0 2405.08340739545
4.5 60 0 472.760914201807
5.0 60 0 87.8563933162339
5.5 60 0 7.74385759298905
6.0 60 0 -6.84043334566941
7.0 60 0 -5.66276737555057
8.0 60 0 -2.84296705008011
9.0 60 0 -1.58003104780313
10.0 60 0 -1.04714683575482
12.0 60 0 -0.673242371979929
15.0 60 0 -0.499564935464757
20.0 60 0 -0.37680575321547
30.0 60 0 -0.253152414998308
3.0 75 0 127884.993815165
3.5 75 0 24708.6683701127
4.0 75 0 5880.88526796514
4.5 75 0 1519.09436741303
5.0 75 0 395.599903774942
5.5 75 0 95.1887959973093
6.0 75 0 15.9650324781397
7.0 75 0 -5.85739941359772
8.0 75 0 -3.78856685369731
9.0 75 0 -2.03154128610999
10.0 75 0 -1.2329992590616
12.0 75 0 -0.704922374662124
15.0 75 0 -0.502094793315643
20.0 75 0 -0.376192783735322
30.0 75 0 -0.272096693733899
3.0 90 0 717561.089048707
3.5 90 0 217342.131198474
4.0 90 0 60353.4394037952
4.5 90 0 16040.2572094824
5.0 90 0 4221.58820103181
5.5 90 0 1110.44569222377
6.0 90 0 286.405355750364
7.0 90 0 10.5912431130137
8.0 90 0 -4.53467355074606
9.0 90 0 -2.92217577956254
10.0 90 0 -1.62815402916653
12.0 90 0 -0.770531221431676
15.0 90 0 -0.508120511036031
20.0 90 0 -0.376244483717564
30.0 90 0 -0.236183916995005
3.0 105 0 27887088.4974069
3.5 105 0 8295587.76912633
4.0 105 0 1809453.01042221
4.5 105 0 356960.98902092
5.0 105 0 71245.5089865386
5.5 105 0 15039.5404763465
6.0 105 0 3377.84858466718
7.0 105 0 185.743167156871
8.0 105 0 3.6851017963563
9.0 105 0 -3.90976972566904
10.0 105 0 -2.31407114498457
12.0 105 0 -0.884449560646793
15.0 105 0 -0.517920022591668
20.0 105 0 -0.377123086641724
30.0 105 0 -0.257870885474274
3.0 120 0 8504461767.68221
3.5 120 0 1759596746.06281
4.0 120 0 169314625.614754
4.5 120 0 15154031.1096041
5.0 120 0 1615958.78790909
5.5 120 0 213830.73713893
6.0 120 0 34279.3505379692
7.0 120 0 1326.13256611459
8.0 120 0 59.6052783867038
9.0 120 0 -2.61912243484495
10.0 120 0 -3.11093970998044
12.0 120 0 -1.03651338452889
15.0 120 0 -0.529346994213037
20.0 120 0 -0.378132394203864
30.0 120 0 -0.239748083489473
3.0 135 0 883082705446603
3.5 135 0 11707850508071.5
4.0 135 0 41868271582.513
4.5 135 0 603509842.448357
5.0 135 0 23200791.1397796
5.5 135 0 1665251.03230724
6.0 135 0 180850.839482046
7.0 135 0 4580.2188298444
8.0 135 0 189.183219198944
9.0 135 0 2.628285774717
10.0 135 0 -3.55417607814773
12.0 135 0 -1.16198105563989
15.0 135 0 -0.537133767079448
20.0 135 0 -0.378182745890996
30.0 135 0 -0.260611878104845
3.0 150 0 2.00698082977736e+17
3.5 150 0 140077287977956
4.0 150 0 113111361110.664
4.5 150 0 1034209885.66819
5.0 150 0 32886655.5394439
5.5 150 0 2142172.88950902
6.0 150 0 219905.484063696
7.0 150 0 5255.54865358074
8.0 150 0 213.068958914853
9.0 150 0 3.635182714847
10.0 150 0 -3.5846307651795
12.0 150 0 -1.17387335191536
15.0 150 0 -0.535691908792176
20.0 150 0 -0.376609498191686
30.0 150 0 -0.24033171436963
3.0 165 0 50990598512.3916
3.5 165 0 8619930555.39188
4.0 165 0 564513779.290098
4.5 165 0 37200508.4057844
5.0 165 0 3224767.12266008
5.5 165 0 371742.302239351
6.0 165 0 54290.1686398483
7.0 165 0 1892.06486046154
8.0 165 0 84.5605738340046
9.0 165 0 -1.65769809554869
10.0 165 0 -3.2406080397903
12.0 165 0 -1.05995505633
15.0 165 0 -0.524389531641141
20.0 165 0 -0.373650740963264
30.0 165 0 -0.258942755695605
3.0 175 0 477683742.806992
3.5 175 0 123987302.834999
4.0 175 0 19378514.9552961
4.5 175 0 2698510.43425852
5.0 175 0 401333.67480431
5.5 175 0 67402.2609266654
6.0 175 0 12789.9279744566
7.0 175 0 597.491435782781
8.0 175 0 24.9698812133394
9.0 175 0 -3.69103173482674
10.0 175 0 -2.75381367503656
12.0 175 0 -0.951849172328944
15.0 175 0 -0.513770595706117
20.0 175 0 -0.37150539157759
30.0 175 0 -0.237954006770421
3.0 5 30 27245977979234.2
3.5 5 30 2674329701.40724
4.0 5 30 10772692.4185211
4.5 5 30 217806.867278906
5.0 5 30 10072.2184558528
5.5 5 30 720.557405673634
6.0 5 30 53.5154408518755
7.0 5 30 -5.65811591841009
8.0 5 30 -2.56753676292612
9.0 5 30 -1.36804934826073
10.0 5 30 -0.943811362396429
12.0 5 30 -0.654508048100116
15.0 5 30 -0.498453937530074
20.0 5 30 -0.375863565198008
30.0 5 30 -0.24100832292545
3.0 15 30 5514217625.2197
3.5 15 30 79492757.6911097
4.0 15 30 1597410.6500537
4.5 15 30 62705.69761401
5.0 15 30 4019.30722260345
5.5 15 30 335.034798985891
6.0 15 30 21.8233191683642
7.0 15 30 -5.59730929288022
8.0 15 30 -2.49740461928651
9.0 15 30 -1.35876475713958
10.0 15 30 -0.944157457140516
12.0 15 30 -0.655513263549833
15.0 15 30 -0.499085999673749
20.0 15 30 -0.376342485430515
30.0 15 30 -0.261348563942193
3.0 30 30 2733375.92231367
3.5 30 30 325573.815871318
4.0 30 30 31848.5859827887
4.5 30 30 3340.41987876866
5.0 30 30 379.574911725368
5.5 30 30 34.3780722261049
6.0 30 30 -5.5654264803415
7.0 30 30 -5.12034274629029
8.0 30 30 -2.35242103609453
9.0 30 30 -1.33862009129247
10.0 30 30 -0.942651833251369
12.0 30 30 -0.655252035532886
15.0 30 30 -0.498815664901525
20.0 30 30 -0.376905358341283
30.0 30 30 -0.242027191272519
3.0 45 30 112205.403697514
3.5 45 30 16550.5554606672
4.0 45 30 2717.19078174008
4.5 45 30 461.67199324068
5.0 45 30 68.5708754424765
5.5 45 30 0.670615709805889
6.0 45 30 -8.12741269772535
7.0 45 30 -4.86822092572697
8.0 45 30 -2.36059510692686
9.0 45 30 -1.36653476195676
10.0 45 30 -0.957380851241898
12.0 45 30 -0.656647853731054
15.0 45 30 -0.49789959223924
20.0 45 30 -0.376836739137154
30.0 45 30 -0.262024348191275
3.0 60 30 92934.4637031704
3.5 60 30 13018.9625595386
4.0 60 30 2232.94638463567
4.5 60 30 420.510053984765
5.0 60 30 72.8317828355406
5.5 60 30 3.94474284890442
6.0 60 30 -7.43761028694168
7.0 60 30 -5.35951470104836
8.0 60 30 -2.6677712382015
9.0 60 30 -1.50321328606022
10.0 60 30 -1.01372160614581
12.0 60 30 -0.66526654354022
15.0 60 30 -0.497533299747904
20.0 60 30 -0.376340860175484
30.0 60 30 -0.240942969711457
3.0 75 30 108266.642443264
3.5 75 30 18176.3836717673
4.0 75 30 3867.75001860786
4.5 75 30 921.032573846119
5.0 75 30 221.332207083395
5.5 75 30 45.5942097765039
6.0 75 30 2.64891344803912
7.0 75 30 -6.1142776828881
8.0 75 30 -3.42676701833665
9.0 75 30 -1.84545020904243
10.0 75 30 -1.15356615989364
12.0 75 30 -0.688851900437135
15.0 75 30 -0.499027212180535
20.0 75 30 -0.375819898690466
30.0 75 30 -0.273282124377043
3.0 90 30 300871.731020193
3.5 90 30 81861.3238914271
4.0 90 30 22716.6559238268
4.5 90 30 6240.65534491864
5.0 90 30 1701.3235630779
5.5 90 30 455.344440436149
6.0 90 30 114.061030760636
7.0 90 30 -0.439092313001939
8.0 90 30 -4.48170168429387
9.0 90 30 -2.54221530522512
10.0 90 30 -1.44984933686679
12.0 90 30 -0.738490253526351
15.0 90 30 -0.50350649592992
20.0 90 30 -0.37573352589948
30.0 90 30 -0.237345021612208
3.0 105 30 4745958.32882659
3.5 105 30 1477795.10514002
4.0 105 30 372672.545982207
4.5 105 30 86878.965334903
5.0 105 30 20183.2615664102
5.5 105 30 4818.18640660526
6.0 105 30 1182.44345433049
7.0 105 30 66.085406315098
8.0 105 30 -2.41018757337538
9.0 105 30 -3.55542376066198
10.0 105 30 -1.98054174114265
12.0 105 30 -0.825737129272018
15.0 105 30 -0.511306929358591
20.0 105 30 -0.376367327578274
30.0 105 30 -0.258979878970344
3.0 120 30 263305367.759789
3.5 120 30 70768707.5830683
4.0 120 30 11994101.9735078
4.5 120 30 1811003.57685477
5.0 120 30 287626.03100595
5.5 120 30 50763.6068458121
6.0 120 30 9987.71705177568
7.0 120 30 485.151056759865
8.0 120 30 19.270534101847
9.0 120 30 -3.83255424749683
10.0 120 30 -2.68279857415497
12.0 120 30 -0.94735230409935
15.0 120 30 -0.520977173883199
20.0 120 30 -0.377279187420497
30.0 120 30 -0.240721513314602
3.0 135 30 38865091251.6489
3.5 135 30 6798958390.14264
4.0 135 30 473977326.051895
4.5 135 30 32749393.8805686
5.0 135 30 2928033.27583005
5.5 135 30 344386.632022352
6.0 135 30 50972.5222177032
7.0 135 30 1803.11135855749
8.0 135 30 80.7224852485019
9.0 135 30 -1.81644477833321
10.0 135 30 -3.22976003768559
12.0 135 30 -1.06143963412315
15.0 135 30 -0.528597301756037
20.0 135 30 -0.377243604496045
30.0 135 30 -0.241226633523371
3.0 150 30 522808789550.734
3.5 150 30 61919592142.7569
4.0 150 30 2238706658.20566
4.5 150 30 97877114.4294409
5.0 150 30 6596009.65605447
5.5 150 30 649474.188770887
6.0 150 30 85601.1150232553
7.0 150 30 2664.21692965382
8.0 150 30 116.580612751421
9.0 150 30 -0.379275463720933
10.0 150 30 -3.37431883754992
12.0 150 30 -1.09811346277458
15.0 150 30 -0.529348246978052
20.0 150 30 -0.375709889316517
30.0 150 30 -0.240416940798584
3.0 165 30 9943043965.47384
3.5 165 30 2025555393.75764
4.0 165 30 188958457.17872
4.5 165 30 16478158.9498346
5.0 165 30 1725318.48602483
5.5 165 30 225468.018390923
6.0 165 30 35836.340805937
7.0 165 30 1373.0849168517
8.0 165 30 61.7527073070731
9.0 165 30 -2.52288768973017
10.0 165 30 -3.10952712481172
12.0 165 30 -1.02802955749444
15.0 165 30 -0.521512014920577
20.0 165 30 -0.373172958586962
30.0 165 30 -0.258842419136179
3.0 175 30 358341777.652477
3.5 175 30 94632128.1939894
4.0 175 30 15392199.0266046
4.5 175 30 2229896.19630063
5.0 175 30 342393.446772745
5.5 175 30 58900.6856661267
6.0 175 30 11373.6653994906
7.0 175 30 541.515382955838
8.0 175 30 22.1541599497082
9.0 175 30 -3.75488636850033
10.0 175 30 -2.71210186073819
12.0 175 30 -0.943653243168174
15.0 175 30 -0.512954907479014
20.0 175 30 -0.371351739504041
30.0 175 30 -0.237911735391084
3.0 5 45 27245977979233.1
3.5 5 45 2674329701.17056
4.0 5 45 10772692.3931959
4.5 5 45 217806.888331691
5.0 5 45 10072.2428914134
5.5 5 45 720.576217615932
6.0 5 45 53.5283936575063
7.0 5 45 -5.65247944796845
8.0 5 45 -2.56503950623924
9.0 5 45 -1.36684688217823
10.0 5 45 -0.943161784968904
12.0 5 45 -0.654234683400516
15.0 5 45 -0.498316404910019
20.0 5 45 -0.375792428748105
30.0 5 45 -0.241008401155531
3.0 15 45 5514217619.83611
3.5 15 45 79492756.3334738
4.0 15 45 1597410.40638147
4.5 15 45 62705.7304530482
5.0 15 45 4019.3852203027
5.5 15 45 335.101724308444
6.0 15 45 21.8711649168958
7.0 15 45 -5.57611416325479
8.0 15 45 -2.48810574792195
9.0 15 45 -1.354388516158
10.0 15 45 -0.941863996457587
12.0 15 45 -0.65460504707251
15.0 15 45 -0.498650481982208
20.0 15 45 -0.37612333097897
30.0 15 45 -0.261358343603453
3.0 30 45 2733345.74780032
3.5 30 45 325565.211510604
4.0 30 45 31846.4102885931
4.5 30 45 3340.0665292041
5.0 30 45 379.673305858344
5.5 30 45 34.5418842697634
6.0 30 45 -5.42963939703449
7.0 30 45 -5.05564322564015
8.0 30 45 -2.32424615384519
9.0 30 45 -1.32585585127036
10.0 30 45 -0.936323192132039
12.0 30 45 -0.653034909218513
15.0 30 45 -0.497864406311073
20.0 30 45 -0.376465335250515
30.0 30 45 -0.242139966230128
3.0 45 45 112039.282701935
3.5 45 45 16499.1182754097
4.0 45 45 2702.06414103477
4.5 45 45 457.689991511926
5.0 45 45 67.8418289927797
5.5 45 45 0.783364338120308
6.0 45 45 -7.87212673278094
7.0 45 45 -4.70953529750158
8.0 45 45 -2.2897963463767
9.0 45 45 -1.33551150847802
10.0 45 45 -0.942905930919308
12.0 45 45 -0.65230148185419
15.0 45 45 -0.496318020318444
20.0 45 45 -0.376197150090627
30.0 45 45 -0.262333361811666
3.0 60 45 91830.6898148806
3.5 60 45 12659.7755422203
4.0 60 45 2120.6607070762
4.5 60 45 386.854460560309
5.0 60 45 63.5056715129182
5.5 60 45 1.86093504709123
6.0 60 45 -7.53873626604794
7.0 60 45 -5.03166521082725
8.0 60 45 -2.49894865504308
9.0 60 45 -1.42984479714895
10.0 60 45 -0.981339597517859
12.0 60 45 -0.657070786985678
15.0 60 45 -0.495138049605616
20.0 60 45 -0.375369545238684
30.0 60 45 -0.241362382310931
3.0 75 45 98278.17533742
3.5 75 45 14854.0481067164
4.0 75 45 2829.39276127522
4.5 75 45 607.041934204265
5.0 75 45 128.788009623409
5.5 75 45 19.4677705517856
6.0 75 45 -3.96119343395211
7.0 75 45 -5.88906285076939
8.0 75 45 -3.06546059691388
9.0 75 45 -1.67529788370248
10.0 75 45 -1.08090308348911
12.0 75 45 -0.673270295466268
15.0 75 45 -0.495525007011938
20.0 75 45 -0.374757008893288
30.0 75 45 -0.253273060852422
3.0 90 45 160026.818087133
3.5 90 45 35395.5916614544
4.0 90 45 9118.03268603196
4.5 90 45 2459.6783930113
5.0 90 45 664.614772528558
5.5 90 45 171.277077028591
6.0 90 45 36.8664752343339
7.0 90 45 -4.89943914582584
8.0 90 45 -4.05405202387592
9.0 90 45 -2.18594380589282
10.0 90 45 -1.29250873750544
12.0 90 45 -0.708994959253583
15.0 90 45 -0.498497279406121
20.0 90 45 -0.374449141605888
30.0 90 45 -0.257205162606539
3.0 105 45 1007129.28652468
3.5 105 45 310405.158877016
4.0 105 45 85260.8766121392
4.5 105 45 22230.1730123816
5.0 105 45 5741.99645663872
5.5 105 45 1490.3361931558
6.0 105 45 383.518720428937
7.0 105 45 16.8815373243424
8.0 105 45 -4.38037126593189
9.0 105 45 -3.03778817511594
10.0 105 45 -1.68122010033899
