# 2 lines ignored

32000 atoms
1 atom types
0 80.92 xlo xhi
0 80.92 ylo yhi
0 80.92 zlo zhi

Atoms

1 1 0.0 0.0 0.0
2 1 2.023 2.023 0.0
3 1 2.023 0.0 2.023
4 1 0.0 2.023 2.023
5 1 0.0 0.0 4.046
6 1 2.023 2.023 4.046
7 1 2.023 0.0 6.069000000000001
8 1 0.0 2.023 6.069000000000001
9 1 0.0 0.0 8.092
10 1 2.023 2.023 8.092
11 1 2.023 0.0 10.115
12 1 0.0 2.023 10.115
13 1 0.0 0.0 12.138000000000002
14 1 2.023 2.023 12.138000000000002
15 1 2.023 0.0 14.161000000000001
16 1 0.0 2.023 14.161000000000001
17 1 0.0 0.0 16.184
18 1 2.023 2.023 16.184
19 1 2.023 0.0 18.207
20 1 0.0 2.023 18.207
21 1 0.0 0.0 20.23
22 1 2.023 2.023 20.23
23 1 2.023 0.0 22.253
24 1 0.0 2.023 22.253
25 1 0.0 0.0 24.276000000000003
26 1 2.023 2.023 24.276000000000003
27 1 2.023 0.0 26.299000000000003
28 1 0.0 2.023 26.299000000000003
29 1 0.0 0.0 28.322000000000003
30 1 2.023 2.023 28.322000000000003
31 1 2.023 0.0 30.345000000000002
32 1 0.0 2.023 30.345000000000002
33 1 0.0 0.0 32.368
34 1 2.023 2.023 32.368
35 1 2.023 0.0 34.391000000000005
36 1 0.0 2.023 34.391000000000005
37 1 0.0 0.0 36.414
38 1 2.023 2.023 36.414
39 1 2.023 0.0 38.437000000000005
40 1 0.0 2.023 38.437000000000005
41 1 0.0 0.0 40.46
42 1 2.023 2.023 40.46
43 1 2.023 0.0 42.483000000000004
44 1 0.0 2.023 42.483000000000004
45 1 0.0 0.0 44.506
46 1 2.023 2.023 44.506
47 1 2.023 0.0 46.529
48 1 0.0 2.023 46.529
49 1 0.0 0.0 48.55200000000001
50 1 2.023 2.023 48.55200000000001
51 1 2.023 0.0 50.57500000000001
52 1 0.0 2.023 50.57500000000001
53 1 0.0 0.0 52.598000000000006
54 1 2.023 2.023 52.598000000000006
55 1 2.023 0.0 54.62100000000001
56 1 0.0 2.023 54.62100000000001
57 1 0.0 0.0 56.644000000000005
58 1 2.023 2.023 56.644000000000005
59 1 2.023 0.0 58.66700000000001
60 1 0.0 2.023 58.66700000000001
61 1 0.0 0.0 60.690000000000005
62 1 2.023 2.023 60.690000000000005
63 1 2.023 0.0 62.71300000000001
64 1 0.0 2.023 62.71300000000001
65 1 0.0 0.0 64.736
66 1 2.023 2.023 64.736
67 1 2.023 0.0 66.759
68 1 0.0 2.023 66.759
69 1 0.0 0.0 68.78200000000001
70 1 2.023 2.023 68.78200000000001
71 1 2.023 0.0 70.805
72 1 0.0 2.023 70.805
73 1 0.0 0.0 72.828
74 1 2.023 2.023 72.828
75 1 2.023 0.0 74.851
76 1 0.0 2.023 74.851
77 1 0.0 0.0 76.87400000000001
78 1 2.023 2.023 76.87400000000001
79 1 2.023 0.0 78.897
80 1 0.0 2.023 78.897
81 1 0.0 4.046 0.0
82 1 2.023 6.069000000000001 0.0
83 1 2.023 4.046 2.023
84 1 0.0 6.069000000000001 2.023
85 1 0.0 4.046 4.046
86 1 2.023 6.069000000000001 4.046
87 1 2.023 4.046 6.069000000000001
88 1 0.0 6.069000000000001 6.069000000000001
89 1 0.0 4.046 8.092
90 1 2.023 6.069000000000001 8.092
91 1 2.023 4.046 10.115
92 1 0.0 6.069000000000001 10.115
93 1 0.0 4.046 12.138000000000002
94 1 2.023 6.069000000000001 12.138000000000002
95 1 2.023 4.046 14.161000000000001
96 1 0.0 6.069000000000001 14.161000000000001
97 1 0.0 4.046 16.184
98 1 2.023 6.069000000000001 16.184
99 1 2.023 4.046 18.207
100 1 0.0 6.069000000000001 18.207
101 1 0.0 4.046 20.23
102 1 2.023 6.069000000000001 20.23
103 1 2.023 4.046 22.253
104 1 0.0 6.069000000000001 22.253
105 1 0.0 4.046 24.276000000000003
106 1 2.023 6.069000000000001 24.276000000000003
107 1 2.023 4.046 26.299000000000003
108 1 0.0 6.069000000000001 26.299000000000003
109 1 0.0 4.046 28.322000000000003
110 1 2.023 6.069000000000001 28.322000000000003
111 1 2.023 4.046 30.345000000000002
112 1 0.0 6.069000000000001 30.345000000000002
113 1 0.0 4.046 32.368
114 1 2.023 6.069000000000001 32.368
115 1 2.023 4.046 34.391000000000005
116 1 0.0 6.069000000000001 34.391000000000005
117 1 0.0 4.046 36.414
118 1 2.023 6.069000000000001 36.414
119 1 2.023 4.046 38.437000000000005
120 1 0.0 6.069000000000001 38.437000000000005
121 1 0.0 4.046 40.46
122 1 2.023 6.069000000000001 40.46
123 1 2.023 4.046 42.483000000000004
124 1 0.0 6.069000000000001 42.483000000000004
125 1 0.0 4.046 44.506
126 1 2.023 6.069000000000001 44.506
127 1 2.023 4.046 46.529
128 1 0.0 6.069000000000001 46.529
129 1 0.0 4.046 48.55200000000001
130 1 2.023 6.069000000000001 48.55200000000001
131 1 2.023 4.046 50.57500000000001
132 1 0.0 6.069000000000001 50.57500000000001
133 1 0.0 4.046 52.598000000000006
134 1 2.023 6.069000000000001 52.598000000000006
135 1 2.023 4.046 54.62100000000001
136 1 0.0 6.069000000000001 54.62100000000001
137 1 0.0 4.046 56.644000000000005
138 1 2.023 6.069000000000001 56.644000000000005
139 1 2.023 4.046 58.66700000000001
140 1 0.0 6.069000000000001 58.66700000000001
141 1 0.0 4.046 60.690000000000005
142 1 2.023 6.069000000000001 60.690000000000005
143 1 2.023 4.046 62.71300000000001
144 1 0.0 6.069000000000001 62.71300000000001
145 1 0.0 4.046 64.736
146 1 2.023 6.069000000000001 64.736
147 1 2.023 4.046 66.759
148 1 0.0 6.069000000000001 66.759
149 1 0.0 4.046 68.78200000000001
150 1 2.023 6.069000000000001 68.78200000000001
151 1 2.023 4.046 70.805
152 1 0.0 6.069000000000001 70.805
153 1 0.0 4.046 72.828
154 1 2.023 6.069000000000001 72.828
155 1 2.023 4.046 74.851
156 1 0.0 6.069000000000001 74.851
157 1 0.0 4.046 76.87400000000001
158 1 2.023 6.069000000000001 76.87400000000001
159 1 2.023 4.046 78.897
160 1 0.0 6.069000000000001 78.897
161 1 0.0 8.092 0.0
162 1 2.023 10.115 0.0
163 1 2.023 8.092 2.023
164 1 0.0 10.115 2.023
165 1 0.0 8.092 4.046
166 1 2.023 10.115 4.046
167 1 2.023 8.092 6.069000000000001
168 1 0.0 10.115 6.069000000000001
169 1 0.0 8.092 8.092
170 1 2.023 10.115 8.092
171 1 2.023 8.092 10.115
172 1 0.0 10.115 10.115
173 1 0.0 8.092 12.138000000000002
174 1 2.023 10.115 12.138000000000002
175 1 2.023 8.092 14.161000000000001
176 1 0.0 10.115 14.161000000000001
177 1 0.0 8.092 16.184
178 1 2.023 10.115 16.184
179 1 2.023 8.092 18.207
180 1 0.0 10.115 18.207
181 1 0.0 8.092 20.23
182 1 2.023 10.115 20.23
183 1 2.023 8.092 22.253
184 1 0.0 10.115 22.253
185 1 0.0 8.092 24.276000000000003
186 1 2.023 10.115 24.276000000000003
187 1 2.023 8.092 26.299000000000003
188 1 0.0 10.115 26.299000000000003
189 1 0.0 8.092 28.322000000000003
190 1 2.023 10.115 28.322000000000003
191 1 2.023 8.092 30.345000000000002
192 1 0.0 10.115 30.345000000000002
193 1 0.0 8.092 32.368
194 1 2.023 10.115 32.368
195 1 2.023 8.092 34.391000000000005
196 1 0.0 10.115 34.391000000000005
197 1 0.0 8.092 36.414
198 1 2.023 10.115 36.414
199 1 2.023 8.092 38.437000000000005
200 1 0.0 10.115 38.437000000000005
201 1 0.0 8.092 40.46
202 1 2.023 10.115 40.46
203 1 2.023 8.092 42.483000000000004
204 1 0.0 10.115 42.483000000000004
205 1 0.0 8.092 44.506
206 1 2.023 10.115 44.506
207 1 2.023 8.092 46.529
208 1 0.0 10.115 46.529
209 1 0.0 8.092 48.55200000000001
210 1 2.023 10.115 48.55200000000001
211 1 2.023 8.092 50.57500000000001
212 1 0.0 10.115 50.57500000000001
213 1 0.0 8.092 52.598000000000006
214 1 2.023 10.115 52.598000000000006
215 1 2.023 8.092 54.62100000000001
216 1 0.0 10.115 54.62100000000001
217 1 0.0 8.092 56.644000000000005
218 1 2.023 10.115 56.644000000000005
219 1 2.023 8.092 58.66700000000001
220 1 0.0 10.115 58.66700000000001
221 1 0.0 8.092 60.690000000000005
