,Radius,Theta,Phi,LMP.Int.En.
145,10.0,135,0,0.0136740030449202
146,12.0,135,0,0.0139496138562416
147,15.0,135,0,0.0140182217545277
148,20.0,135,0,0.0140307015452827
149,30.0,135,0,0.0140320548070177
150,3.0,150,0,250060700.635196
151,3.5,150,0,167213.001825724
152,4.0,150,0,57.2534379461186
153,4.5,150,0,-2.87245484853625
154,5.0,150,0,-0.454309632305524
155,5.5,150,0,-0.0956353504089514
156,6.0,150,0,-0.0224472541808966
157,7.0,150,0,0.00656540404980529
158,8.0,150,0,0.0117515542260901
159,9.0,150,0,0.013182443187126
160,10.0,150,0,0.0136732017946245
161,12.0,150,0,0.0139495343944287
162,15.0,150,0,0.0140182160594573
163,20.0,150,0,0.0140307013085919
164,30.0,150,0,0.0140321107453897
165,3.0,165,0,10.8827597926129
166,3.5,165,0,-6.1289022690032
167,4.0,165,0,-2.40868525527881
168,4.5,165,0,-0.581546414699064
169,5.0,165,0,-0.157445984960232
170,5.5,165,0,-0.0476175202464969
171,6.0,165,0,-0.012314575263583
172,7.0,165,0,0.00737819533628774
173,8.0,165,0,0.0118626662367156
174,9.0,165,0,0.0132040502696336
175,10.0,165,0,0.0136785882176451
176,12.0,165,0,0.0139500913925211
177,15.0,165,0,0.0140182574849653
178,20.0,165,0,0.0140307030967118
179,30.0,165,0,0.0140320548310639
180,3.0,175,0,-4.66414026179237
181,3.5,175,0,-1.9417384644286
182,4.0,175,0,-0.691672316423994
183,4.5,175,0,-0.244657822094289
184,5.0,175,0,-0.0896391197398233
185,5.5,175,0,-0.0317787125565895
186,6.0,175,0,-0.00799149669910747
187,7.0,175,0,0.00785512027678405
188,8.0,175,0,0.0119409550880421
189,9.0,175,0,0.0132211504756094
190,10.0,175,0,0.0136832033621682
191,12.0,175,0,0.0139506189819259
192,15.0,175,0,0.014018300063064
193,20.0,175,0,0.01403070506098
194,30.0,175,0,0.0140321108052825
195,3.0,5,30,51250.8032044977
196,3.5,5,30,-0.561317446339516
197,4.0,5,30,-0.52323919774064
198,4.5,5,30,-0.172130520895008
199,5.0,5,30,-0.0658597593231377
200,5.5,5,30,-0.0236928249244352
201,6.0,5,30,-0.00500902222906354
202,7.0,5,30,0.00837454038317385
203,8.0,5,30,0.0120600690687978
204,9.0,5,30,0.0132548562232347
205,10.0,5,30,0.0136944079273134
206,12.0,5,30,0.0139523795924961
207,15.0,5,30,0.0140184975306592
208,20.0,5,30,0.0140307179228546
209,30.0,5,30,0.0140321112208688
210,3.0,15,30,0.43660179767147
211,3.5,15,30,-1.41448554298732
212,4.0,15,30,-0.445943680381917
213,4.5,15,30,-0.166292632940141
214,5.0,15,30,-0.0651487516485004
215,5.5,15,30,-0.0235685401832628
216,6.0,15,30,-0.00498104841382854
217,7.0,15,30,0.00837678381075831
218,8.0,15,30,0.0120602857353643
219,9.0,15,30,0.0132548545555683
220,10.0,15,30,0.0136943882128804
221,12.0,15,30,0.0139523705421162
222,15.0,15,30,0.0140184955143898
223,20.0,15,30,0.0140307176917953
224,30.0,15,30,0.0140320552789884
225,3.0,30,30,-2.88358439299715
226,3.5,30,30,-1.09561706572902
227,4.0,30,30,-0.4123579574386
228,4.5,30,30,-0.162034307182614
229,5.0,30,30,-0.0644183745036108
230,5.5,30,30,-0.0234091564407184
231,6.0,30,30,-0.00493954836184983
232,7.0,30,30,0.00838064525496792
233,8.0,30,30,0.0120606503311856
234,9.0,30,30,0.0132548269258123
235,10.0,30,30,0.0136943363934599
236,12.0,30,30,0.0139523489455034
237,15.0,30,30,0.0140184908970798
238,20.0,30,30,0.0140307171851857
239,30.0,30,30,0.0140321112214767
240,3.0,45,30,-2.83656577552156
241,3.5,45,30,-1.08308450971703
242,4.0,45,30,-0.409528851983096
243,4.5,45,30,-0.161374470704044
244,5.0,45,30,-0.0642509840450007
245,5.5,45,30,-0.0233635729575695
246,6.0,45,30,-0.0049268463721557
247,7.0,45,30,0.00838115109393008
248,8.0,45,30,0.0120602717830162
249,9.0,45,30,0.0132545559156894
250,10.0,45,30,0.0136941867694509
251,12.0,45,30,0.013952305956464
252,15.0,45,30,0.0140184829862037
253,20.0,45,30,0.014030716402096
254,30.0,45,30,0.014032055280086
255,3.0,60,30,-2.83491541802236
256,3.5,60,30,-1.08257696243185
257,4.0,60,30,-0.409419843139368
258,4.5,60,30,-0.161371376889809
259,5.0,60,30,-0.064267438439958
260,5.5,60,30,-0.0233787927972172
261,6.0,60,30,-0.00493763359060249
262,7.0,60,30,0.00837662804174136
263,8.0,60,30,0.0120584211863132
264,9.0,60,30,0.0132537671426711
265,10.0,60,30,0.0136938319250693
266,12.0,60,30,0.0139522218739181
267,15.0,60,30,0.0140184695169972
268,20.0,60,30,0.0140307152197146
269,30.0,60,30,0.014032111222808
270,3.0,75,30,-2.83729546612269
271,3.5,75,30,-1.0838208137334
272,4.0,75,30,-0.410051560273958
273,4.5,75,30,-0.161690898924938
274,5.0,75,30,-0.0644308888583522
275,5.5,75,30,-0.0234641065639555
276,6.0,75,30,-0.0049832764556899
277,7.0,75,30,0.00836247670760847
278,8.0,75,30,0.0120535514210738
279,9.0,75,30,0.0132519249188328
280,10.0,75,30,0.0136930745525065
281,12.0,75,30,0.0139520643544371
282,15.0,75,30,0.0140184473169978
283,20.0,75,30,0.0140307135044401
284,30.0,75,30,0.0140320550310766
285,3.0,90,30,-2.85049638245347
286,3.5,90,30,-1.09045184815598
287,4.0,90,30,-0.413159070617073
288,4.5,90,30,-0.163116146749685
289,5.0,90,30,-0.0650894512784056
290,5.5,90,30,-0.0237756039582553
291,6.0,90,30,-0.00513528083552331
292,7.0,90,30,0.00832235092962774
293,8.0,90,30,0.0120414461959127
294,9.0,90,30,0.0132478119600869
295,10.0,90,30,0.0136915265978061
296,12.0,90,30,0.0139517831108931
297,15.0,90,30,0.0140184127419915
298,20.0,90,30,0.0140307111732066
299,30.0,90,30,0.0140321109221014
300,3.0,105,30,-2.95059627414038
301,3.5,105,30,-1.13889193130229
302,4.0,105,30,-0.433283557730261
303,4.5,105,30,-0.17103011497405
304,5.0,105,30,-0.0682120446894352
305,5.5,105,30,-0.0250490541945006
306,6.0,105,30,-0.005678972222266
307,7.0,105,30,0.00820740573876088
308,8.0,105,30,0.0120122214652424
309,9.0,105,30,0.0132391185872601
310,10.0,105,30,0.0136885812545853
311,12.0,105,30,0.0139513243541426
312,15.0,105,30,0.0140183640958405
313,20.0,105,30,0.0140307083225488
314,30.0,105,30,0.014032054922076
315,3.0,120,30,-4.15547525549073
316,3.5,120,30,-1.69998607146452
317,4.0,120,30,-0.619530560542176
318,4.5,120,30,-0.226291790278377
319,5.0,120,30,-0.0848760823274124
320,5.5,120,30,-0.0304305167572021
321,6.0,120,30,-0.00756780975879583
322,7.0,120,30,0.00791129690307965
323,8.0,120,30,0.0119512482014101
324,9.0,120,30,0.0132235639187091
325,10.0,120,30,0.0136838869949732
326,12.0,120,30,0.0139507019067341
327,15.0,120,30,0.0140183070464225
328,20.0,120,30,0.0140307053899853
329,30.0,120,30,0.0140321108111106
330,3.0,135,30,3.78597720204512
331,3.5,135,30,-6.14985596614756
332,4.0,135,30,-2.23239748553935
333,4.5,135,30,-0.550327860374247
334,5.0,135,30,-0.152007527366052
335,5.5,135,30,-0.0464906724795667
336,6.0,135,30,-0.0120342796100677
337,7.0,135,30,0.00740541824478689
338,8.0,135,30,0.0118667899387918
339,9.0,135,30,0.0132049031051524
340,10.0,135,30,0.0136788093897204
341,12.0,135,30,0.013950115284104
342,15.0,135,30,0.0140182592999876
