,Radius,Theta,Phi,LMP.Int.En.
346,3.5,150,30,61919592145.8153
347,4.0,150,30,2238706660.69023
348,4.5,150,30,97877116.4915108
349,5.0,150,30,6596011.41875646
350,5.5,150,30,649475.732076563
351,6.0,150,30,85602.49098138
352,7.0,150,30,2665.3536620932
353,8.0,150,30,117.553496343067
354,9.0,150,30,0.47369047783498
355,10.0,150,30,-2.61320189902461
356,12.0,150,30,-0.468680938064973
357,15.0,150,30,-0.0245615165722754
358,20.0,150,30,0.0125929093311022
359,30.0,150,30,0.0140188501167268
360,3.0,165,30,9943043968.43772
361,3.5,165,30,2025555396.35481
362,4.0,165,30,188958459.398118
363,4.5,165,30,16478160.858182
364,5.0,165,30,1725320.15286451
365,5.5,165,30,225469.497361156
366,6.0,165,30,35837.6708689379
367,7.0,165,30,1374.19490515942
368,8.0,165,30,62.7079484796488
369,9.0,165,30,-1.68254492370492
370,10.0,165,30,-2.35796234703376
371,12.0,165,30,-0.404722371448583
372,15.0,165,30,-0.0205175979113562
373,20.0,165,30,0.0126963514127811
374,30.0,165,30,0.0140169914993678
375,3.0,175,30,358341780.235537
376,3.5,175,30,94632130.480675
377,4.0,175,30,15392201.0327712
378,4.5,175,30,2229897.96305212
379,5.0,175,30,342395.017423158
380,5.5,175,30,58902.096780165
381,6.0,175,30,11374.945746428
382,7.0,175,30,542.595986649163
383,8.0,175,30,23.0902390903433
384,9.0,175,30,-2.927955395308
385,10.0,175,30,-1.97042594348974
386,12.0,175,30,-0.326349540977132
387,15.0,175,30,-0.0153716731299122
388,20.0,175,30,0.0128348101007273
389,30.0,175,30,0.0140204390753287
390,3.0,5,45,27245977979240.2
391,3.5,5,45,2674329705.01109
392,4.0,5,45,10772695.131485
393,4.5,5,45,217809.066039286
394,5.0,5,45,10074.0726649752
395,5.5,5,45,722.164854762591
396,6.0,5,45,54.938020136855
397,7.0,5,45,-4.4940061026958
398,8.0,5,45,-1.57646273087743
399,9.0,5,45,-0.501866325505444
400,10.0,5,45,-0.172512423841219
401,12.0,5,45,-0.0184215976025555
402,15.0,5,45,0.0101826621677657
403,20.0,5,45,0.0137881217470295
404,30.0,5,45,0.0140320288417418
405,3.0,15,45,5514217624.01775
406,3.5,15,45,79492759.5104299
407,4.0,15,45,1597412.9087708
408,4.5,15,45,62707.7988718405
409,5.0,15,45,4021.15572475592
410,5.5,15,45,336.654832119046
411,6.0,15,45,23.2580085095151
412,7.0,15,45,-4.42829756068035
413,8.0,15,45,-1.50504832687304
414,9.0,15,45,-0.49241477387868
415,10.0,15,45,-0.17287243885031
416,12.0,15,45,-0.0192109053753667
417,15.0,15,45,0.0100376227126831
418,20.0,15,45,0.0137776106206668
419,30.0,15,45,0.0140295119887671
420,3.0,30,45,2733348.62768534
421,3.5,30,45,325567.683319847
422,4.0,30,45,31848.535560855
423,4.5,30,45,3341.91735020958
424,5.0,30,45,381.308615811961
425,5.5,30,45,36.0058245963402
426,6.0,30,45,-4.10442691558613
427,7.0,30,45,-3.9404712198932
428,8.0,30,45,-1.36023591216708
429,9.0,30,45,-0.475749714991941
430,10.0,30,45,-0.175072223590681
431,12.0,30,45,-0.0212179760466944
432,15.0,30,45,0.00968808121225056
433,20.0,30,45,0.0137533692061918
434,30.0,30,45,0.0140320396399744
435,3.0,45,45,112041.71270662
436,3.5,45,45,16501.2559997052
437,4.0,45,45,2703.95602269957
438,4.5,45,45,459.378369837906
439,5.0,45,45,69.3620783117721
440,5.5,45,45,2.16388269260394
441,6.0,45,45,-6.60882520234502
442,7.0,45,45,-3.63064408627782
443,8.0,45,45,-1.34853034980858
444,9.0,45,45,-0.500424203688607
445,10.0,45,45,-0.191978774837597
446,12.0,45,45,-0.0257993280649668
447,15.0,45,45,0.00904673357427904
448,20.0,45,45,0.0137137309888095
449,30.0,45,45,0.014029531086436
450,3.0,60,45,91832.9221095029
451,3.5,60,45,12661.7528986936
452,4.0,60,45,2122.42819426605
453,4.5,60,45,388.447741397737
454,5.0,60,45,64.9531511936386
455,5.5,60,45,3.18530594865853
456,6.0,60,45,-6.31925095672732
457,7.0,60,45,-3.98045673412347
458,8.0,60,45,-1.57600220178504
459,9.0,60,45,-0.607377883809908
460,10.0,60,45,-0.239407520521454
461,12.0,60,45,-0.0355245361438886
462,15.0,60,45,0.00788288043085417
