,Radius,Theta,Phi,"('OPT', 'INT.EN.')",LMP,Coulomb,Delta.Ener.
596,9.0,30.0,315.0,-1.747795884766674,-0.8360740282585191,-1.5999605946910977,0.9117218565081548
597,10.0,30.0,315.0,-1.549143664615258,-0.747218858162078,-1.4399645352219879,0.8019248064531801
598,12.0,30.0,315.0,-1.267754017080733,-0.61778482203627,-1.1999704460183234,0.649969195044463
599,15.0,30.0,315.0,-1.0008578693996242,-0.49352037630302104,-0.9599763568146586,0.5073374930966031
600,20.0,30.0,315.0,-0.7415657095261851,-0.37645882732618896,-0.7199822676109939,0.3651068821999961
601,3.0,45.0,0.0,1.9075690208046583,-2.43755654713836,-4.7998817840732935,4.345125567943018
602,4.0,45.0,0.0,1.2435432088241214,-1.8950234303298799,-3.59991133805497,3.1385666391540012
603,4.5,45.0,0.0,-1.4871652049805562,-1.6897526127110902,-3.1999211893821955,0.20258740773053407
604,5.0,45.0,0.0,-2.9661533258695267,-1.5200293409656997,-2.8799290704439757,1.446123984903827
605,5.5,45.0,0.0,-3.3455643560264434,-1.37887562428718,-2.618117336767251,1.9666887317392634
606,6.0,45.0,0.0,-3.341788955811353,-1.26040005085972,-2.3999408920366467,2.081388904951633
607,7.0,45.0,0.0,-2.8565624592047243,-1.07390690907828,-2.0570921931742685,1.7826555501264443
608,8.0,45.0,0.0,-2.283033806783351,-0.9346702390659191,-1.799955669027485,1.3483635677174317
609,9.0,45.0,0.0,-1.9035184617750929,-0.827234876357356,-1.5999605946910977,1.0762835854177368
610,10.0,45.0,0.0,-1.6497609780890343,-0.742081799752707,-1.4399645352219879,0.9076791783363273
611,12.0,45.0,0.0,-1.3355762307073746,-0.616211166995352,-1.1999704460183234,0.7193650637120226
612,15.0,45.0,0.0,-1.0378294598485809,-0.4936969625351679,-0.9599763568146586,0.544132497313413
613,20.0,45.0,0.0,-0.7610907579219202,-0.377190325964698,-0.7199822676109939,0.3839004319572222
614,30.0,45.0,0.0,-0.49831817741869605,-0.261065519754313,-0.4799881784073293,0.23725265766438303
615,4.0,45.0,30.0,-1.611575433285907,-1.8868786774284598,-3.59991133805497,0.2753032441425529
616,4.5,45.0,30.0,-2.8975263327774883,-1.6824411059045201,-3.1999211893821955,1.2150852268729682
617,5.0,45.0,30.0,-3.395214457763359,-1.5134800624919098,-2.8799290704439757,1.8817343952714491
618,5.5,45.0,30.0,-3.3657116907234013,-1.3730083930856698,-2.618117336767251,1.9927032976377315
619,6.0,45.0,30.0,-3.161905372828187,-1.2551361531926202,-2.3999408920366467,1.9067692196355668
620,7.0,45.0,30.0,-2.6526751819947094,-1.06964015960971,-2.0570921931742685,1.5830350223849994
621,8.0,45.0,30.0,-2.1594530604306783,-0.9311732151341509,-1.799955669027485,1.2282798452965276
622,9.0,45.0,30.0,-1.8424423697979364,-0.824337301890642,-1.5999605946910977,1.0181050679072943
623,10.0,45.0,30.0,-1.5988850578323763,-0.739657766467875,-1.4399645352219879,0.8592272913645014
624,12.0,45.0,30.0,-1.292353795768577,-0.6144782691391372,-1.1999704460183234,0.6778755266294397
625,15.0,45.0,30.0,-1.0074537161672197,-0.49263262045502904,-0.9599763568146586,0.5148210957121906
626,20.0,45.0,30.0,-0.7372528735504602,-0.376831754051812,-0.7199822676109939,0.3604211194986482
627,3.0,45.0,45.0,1.7317170577262004,-2.4168229727540202,-4.7998817840732935,4.148540030480221
628,3.5,45.0,45.0,-1.2283325011921988,-2.12388157523116,-4.114184386348537,0.8955490740389611
629,4.0,45.0,45.0,-2.757600632037793,-1.8778934987058402,-3.59991133805497,0.8797071333319526
630,4.5,45.0,45.0,-3.3616456674644724,-1.67435724359133,-3.1999211893821955,1.6872884238731423
631,5.0,45.0,45.0,-3.423206108509476,-1.5062202755348502,-2.8799290704439757,1.9169858329746259
632,5.5,45.0,45.0,-3.2204592523230535,-1.36648719317473,-2.618117336767251,1.8539720591483235
633,6.0,45.0,45.0,-2.994944017194939,-1.2492697444708998,-2.3999408920366467,1.7456742727240393
634,7.0,45.0,45.0,-2.4489961888939438,-1.06485914935506,-2.0570921931742685,1.3841370395388837
635,8.0,45.0,45.0,-2.049669460961013,-0.927233895183626,-1.799955669027485,1.122435565777387
636,9.0,45.0,45.0,-1.7744883795894566,-0.8210551959745559,-1.5999605946910977,0.9534331836149007
637,10.0,45.0,45.0,-1.5721850608315435,-0.736895045547824,-1.4399645352219879,0.8352900152837195
638,12.0,45.0,45.0,-1.284437497444742,-0.6124700426439399,-1.1999704460183234,0.671967454800802
639,15.0,45.0,45.0,-0.9905877235978552,-0.491332642672055,-0.9599763568146586,0.4992550809258002
640,20.0,45.0,45.0,-0.7278234480108949,-0.376192165005285,-0.7199822676109939,0.3516312830056099
641,30.0,45.0,45.0,-0.4729416279478755,-0.262333361811666,-0.4799881784073293,0.21060826613620948
642,3.0,45.0,60.0,-0.05188951717718737,-2.4038614445474304,-4.7998817840732935,2.351971927370243
643,3.5,45.0,60.0,-2.426758976209385,-2.11202133538733,-4.114184386348537,0.314737640822055
644,4.0,45.0,60.0,-3.331562018967816,-1.8671471223701999,-3.59991133805497,1.4644148965976163
645,4.5,45.0,60.0,-3.454150809615385,-1.66466492081452,-3.1999211893821955,1.7894858888008647
646,5.0,45.0,60.0,-3.2733867587012355,-1.4974916668808,-2.8799290704439757,1.7758950918204355
647,5.5,45.0,60.0,-3.015508559587033,-1.3586233242793,-2.618117336767251,1.6568852353077328
648,6.0,45.0,60.0,-2.757652752723516,-1.24217412310278,-2.3999408920366467,1.515478629620736
649,7.0,45.0,60.0,-2.279095413083269,-1.0590419555211,-2.0570921931742685,1.2200534575621689
650,8.0,45.0,60.0,-1.9503430855766053,-0.9224128900449109,-1.799955669027485,1.0279301955316944
651,9.0,45.0,60.0,-1.7099720282676572,-0.8170154808042359,-1.5999605946910977,0.8929565474634212
652,10.0,45.0,60.0,-1.5268291117281478,-0.73347436269833,-1.4399645352219879,0.7933547490298178
653,12.0,45.0,60.0,-1.2585717035763082,-0.609946877521668,-1.1999704460183234,0.6486248260546402
654,15.0,45.0,60.0,-0.9985652366594876,-0.48963487833776004,-0.9599763568146586,0.5089303583217275
655,20.0,45.0,60.0,-0.743452247705136,-0.37518124799748903,-0.7199822676109939,0.36827099970764693
656,3.0,45.0,90.0,-1.9168727351861887,-2.37706738493625,-4.7998817840732935,0.4601946497500611
657,3.5,45.0,90.0,-3.2229492819024017,-2.0874804226340298,-4.114184386348537,1.135468859268372
658,4.0,45.0,90.0,-3.4646001070213965,-1.84484731553696,-3.59991133805497,1.6197527914844365
659,4.5,45.0,90.0,-3.244279054728395,-1.6444736033481802,-3.1999211893821955,1.5998054513802147
660,5.0,45.0,90.0,-2.982396882478497,-1.4792262683535,-2.8799290704439757,1.503170614124997
661,5.5,45.0,90.0,-2.6997885512500943,-1.34208951302309,-2.618117336767251,1.3576990382270042
662,6.0,45.0,90.0,-2.4613561637015664,-1.2271843204006299,-2.3999408920366467,1.2341718433009365
663,7.0,45.0,90.0,-2.088732926709781,-1.04663857772919,-2.0570921931742685,1.0420943489805912
664,8.0,45.0,90.0,-1.8186339335879893,-0.912046091459146,-1.799955669027485,0.9065878421288434
665,9.0,45.0,90.0,-1.6133570062665967,-0.8082618154448721,-1.5999605946910977,0.8050951908217246
666,10.0,45.0,90.0,-1.450961296712194,-0.7260106186974709,-1.4399645352219879,0.7249506780147232
667,12.0,45.0,90.0,-1.2086361816109277,-0.604374609128688,-1.1999704460183234,0.6042615724822397
668,15.0,45.0,90.0,-0.9689348237261584,-0.48582326068755893,-0.9599763568146586,0.4831115630385994
669,20.0,45.0,90.0,-0.7250112655528937,-0.372831932385706,-0.7199822676109939,0.35217933316718775
670,30.0,45.0,90.0,-0.4831004601328459,-0.261051114535169,-0.4799881784073293,0.22204934559767692
671,3.0,45.0,120.0,-2.0391360776557117,-2.35510476201499,-4.7998817840732935,0.3159686843592784
672,3.5,45.0,120.0,-3.2399638377573865,-2.0673427118100403,-4.114184386348537,1.1726211259473462
673,4.5,45.0,120.0,-3.235918043443234,-1.6277766781670502,-3.1999211893821955,1.608141365276184
674,5.0,45.0,120.0,-2.9753806606095172,-1.4640439806253,-2.8799290704439757,1.5113366799842172
675,5.5,45.0,120.0,-2.7187616221235658,-1.32827204078138,-2.618117336767251,1.3904895813421858
676,6.0,45.0,120.0,-2.446392551777535,-1.21458826689377,-2.3999408920366467,1.2318042848837651
677,7.0,45.0,120.0,-2.0259155971871223,-1.03610753195168,-2.0570921931742685,0.9898080652354424
678,8.0,45.0,120.0,-1.7553519152243098,-0.903163725936772,-1.799955669027485,0.8521881892875378
679,9.0,45.0,120.0,-1.5758847045472066,-0.8007059817230808,-1.5999605946910977,0.7751787228241258
680,10.0,45.0,120.0,-1.4167945008266545,-0.7195335897808031,-1.4399645352219879,0.6972609110458514
681,12.0,45.0,120.0,-1.1831515349076651,-0.599525274629078,-1.1999704460183234,0.5836262602785871
682,15.0,45.0,120.0,-0.9487005350420076,-0.482590129035754,-0.9599763568146586,0.4661104060062536
683,3.0,45.0,135.0,-1.84394589139265,-2.34710031860007,-4.7998817840732935,0.50315442720742
684,3.5,45.0,135.0,-3.1604050893874955,-2.05999896162455,-4.114184386348537,1.1004061277629456
685,4.0,45.0,135.0,-3.4086395624108263,-1.81978218858722,-3.59991133805497,1.5888573738236063
686,4.5,45.0,135.0,-3.2591320360370446,-1.6216600030255401,-3.1999211893821955,1.6374720330115045
687,5.0,45.0,135.0,-3.02450156892155,-1.45846515089728,-2.8799290704439757,1.5660364180242703
688,5.5,45.0,135.0,-2.7652508492647034,-1.32317790266941,-2.618117336767251,1.4420729465952935
689,6.0,45.0,135.0,-2.4576608819697867,-1.2099293941796898,-2.3999408920366467,1.247731487790097
690,7.0,45.0,135.0,-2.031176096890704,-1.03218695555006,-2.0570921931742685,0.9989891413406442
691,8.0,45.0,135.0,-1.750648405384709,-0.899836664685525,-1.799955669027485,0.8508117406991839
692,9.0,45.0,135.0,-1.5475632599664095,-0.797860004643515,-1.5999605946910977,0.7497032553228945
693,10.0,45.0,135.0,-1.3895021881471623,-0.7170813741502321,-1.4399645352219879,0.6724208139969302
694,12.0,45.0,135.0,-1.1560949272534344,-0.597672853212648,-1.1999704460183234,0.5584220740407865
695,15.0,45.0,135.0,-0.9240434573366656,-0.48134020494159296,-0.9599763568146586,0.44270325239507263
696,20.0,45.0,135.0,-0.7126107430631237,-0.370580079272399,-0.7199822676109939,0.34203066379072466
697,30.0,45.0,135.0,-0.4784416830880218,-0.262333361811666,-0.4799881784073293,0.21610832127635582
698,3.0,45.0,150.0,-1.5545442104375982,-2.34132364820779,-4.7998817840732935,0.786779437770192
699,3.5,45.0,150.0,-3.0193843453271256,-2.05469799229876,-4.114184386348537,0.9646863530283656
700,4.0,45.0,150.0,-3.390989362185792,-1.81493645054518,-3.59991133805497,1.576052911640612
701,4.5,45.0,150.0,-3.2799986302561592,-1.6172355561642802,-3.1999211893821955,1.662763074091879
702,5.0,45.0,150.0,-3.0657168974685187,-1.4544240618000501,-2.8799290704439757,1.6112928356684686
703,5.5,45.0,150.0,-2.814094634097273,-1.31948237037137,-2.618117336767251,1.4946122637259027
704,6.0,45.0,150.0,-2.48972517650327,-1.20654352952618,-2.3999408920366467,1.2831816469770903
705,7.0,45.0,150.0,-2.0594425254894304,-1.02932779141598,-2.0570921931742685,1.0301147340734504
706,8.0,45.0,150.0,-1.7719691848469663,-0.8974010906496122,-1.799955669027485,0.8745680941973542
707,9.0,45.0,150.0,-1.5654820474592268,-0.795767554456488,-1.5999605946910977,0.7697144930027389
708,10.0,45.0,150.0,-1.4053530218698145,-0.7152691501250179,-1.4399645352219879,0.6900838717447966
709,12.0,45.0,150.0,-1.172383015295054,-0.596283099454861,-1.1999704460183234,0.576099915840193
710,15.0,45.0,150.0,-0.9412759900005768,-0.4803578564636721,-0.9599763568146586,0.46091813353690475
711,20.0,45.0,150.0,-0.7100463638089423,-0.369944115972274,-0.7199822676109939,0.34010224783666826
712,3.0,45.0,180.0,-0.8900465230908594,-2.3366792459825,-4.7998817840732935,1.4466327228916405
713,3.5,45.0,180.0,-2.642916106840857,-2.0504346501726802,-4.114184386348537,0.5924814566681769
714,4.0,45.0,180.0,-3.327860592904472,-1.8110367134463603,-3.59991133805497,1.5168238794581117
715,4.5,45.0,180.0,-3.286123515961662,-1.6136716686838302,-3.1999211893821955,1.672451847277832
716,5.0,45.0,180.0,-3.0508396082259424,-1.4511651755194301,-2.8799290704439757,1.5996744327065122
717,5.5,45.0,180.0,-2.8403955189751287,-1.31649808620417,-2.618117336767251,1.5238974327709587
718,6.0,45.0,180.0,-2.5093240820460783,-1.20380602326365,-2.3999408920366467,1.3055180587824282
719,7.0,45.0,180.0,-2.0346392001920317,-1.02700873570062,-2.0570921931742685,1.0076304644914118
720,8.0,45.0,180.0,-1.7437773236088103,-0.8954182890650829,-1.799955669027485,0.8483590345437274
721,9.0,45.0,180.0,-1.5572016363003058,-0.7940560939835849,-1.5999605946910977,0.7631455423167209
722,10.0,45.0,180.0,-1.3958594318792166,-0.713777796162098,-1.4399645352219879,0.6820816357171186
723,12.0,45.0,180.0,-1.1646221157498076,-0.595116614320278,-1.1999704460183234,0.5695055014295296
724,15.0,45.0,180.0,-0.936034209011268,-0.47948069871671295,-0.9599763568146586,0.45655351029455504
725,20.0,45.0,180.0,-0.7037957370121148,-0.36922063244530107,-0.7199822676109939,0.3345751045668138
726,30.0,45.0,180.0,-0.4730400488078885,-0.261065519754313,-0.4799881784073293,0.2119745290535755
727,3.0,45.0,210.0,-1.598496675160277,-2.34132364820779,-4.7998817840732935,0.7428269730475132
728,3.5,45.0,210.0,-3.0278467054195066,-2.05469799229876,-4.114184386348537,0.9731487131207466
729,4.0,45.0,210.0,-3.390701781372627,-1.81493645054518,-3.59991133805497,1.575765330827447
730,4.5,45.0,210.0,-3.246352777310676,-1.6172355561642802,-3.1999211893821955,1.629117221146396
731,5.0,45.0,210.0,-3.005465694168379,-1.4544240618000501,-2.8799290704439757,1.5510416323683287
732,5.5,45.0,210.0,-2.759998912984884,-1.31948237037137,-2.618117336767251,1.440516542613514
733,6.0,45.0,210.0,-2.4394428209343455,-1.20654352952618,-2.3999408920366467,1.2328992914081656
734,7.0,45.0,210.0,-2.021305188380211,-1.02932779141598,-2.0570921931742685,0.9919773969642309
735,8.0,45.0,210.0,-1.7475731296399315,-0.8974010906496122,-1.799955669027485,0.8501720389903193
736,9.0,45.0,210.0,-1.5462706619873643,-0.795767554456488,-1.5999605946910977,0.7505031075308763
737,10.0,45.0,210.0,-1.3909009513517958,-0.7152691501250179,-1.4399645352219879,0.6756318012267779
738,12.0,45.0,210.0,-1.1627683672886633,-0.596283099454861,-1.1999704460183234,0.5664852678338023
739,15.0,45.0,210.0,-0.9353811112559924,-0.4803578564636721,-0.9599763568146586,0.45502325479232036
740,20.0,45.0,210.0,-0.7067361803347012,-0.369944115972274,-0.7199822676109939,0.3367920643624272
741,3.0,45.0,225.0,-1.862100544458372,-2.34710031860007,-4.7998817840732935,0.48499977414169804
742,3.5,45.0,225.0,-3.1583726410353847,-2.05999896162455,-4.114184386348537,1.0983736794108347
743,4.0,45.0,225.0,-3.406599663579982,-1.81978218858722,-3.59991133805497,1.586817474992762
744,4.5,45.0,225.0,-3.2015372599416883,-1.6216600030255401,-3.1999211893821955,1.579877256916148
745,5.0,45.0,225.0,-2.9535292155815114,-1.45846515089728,-2.8799290704439757,1.4950640646842315
746,5.5,45.0,225.0,-2.6748371688008774,-1.32317790266941,-2.618117336767251,1.3516592661314675
747,6.0,45.0,225.0,-2.4011484741276945,-1.2099293941796898,-2.3999408920366467,1.1912190799480047
748,7.0,45.0,225.0,-2.0066639551951084,-1.03218695555006,-2.0570921931742685,0.9744769996450484
749,8.0,45.0,225.0,-1.7427828753425274,-0.899836664685525,-1.799955669027485,0.8429462106570024
750,9.0,45.0,225.0,-1.5458456364649464,-0.797860004643515,-1.5999605946910977,0.7479856318214314
751,10.0,45.0,225.0,-1.3940038493710745,-0.7170813741502321,-1.4399645352219879,0.6769224752208424
752,12.0,45.0,225.0,-1.1650473807312665,-0.597672853212648,-1.1999704460183234,0.5673745275186185
753,15.0,45.0,225.0,-0.9379392182818264,-0.48134020494159296,-0.9599763568146586,0.4565990133402334
754,20.0,45.0,225.0,-0.7089123891637428,-0.370580079272399,-0.7199822676109939,0.3383323098913438
755,30.0,45.0,225.0,-0.4760861403410672,-0.262333361811666,-0.4799881784073293,0.21375277852940122
756,3.0,45.0,240.0,-2.059999550725479,-2.35510476201499,-4.7998817840732935,0.29510521128951117
757,3.5,45.0,240.0,-3.2248968171261367,-2.0673427118100403,-4.114184386348537,1.1575541053160965
758,4.0,45.0,240.0,-3.3897939850467083,-1.82648953784655,-3.59991133805497,1.5633044472001583
759,4.5,45.0,240.0,-3.15629256730972,-1.6277766781670502,-3.1999211893821955,1.52851588914267
760,5.0,45.0,240.0,-2.8746969948952033,-1.4640439806253,-2.8799290704439757,1.4106530142699032
761,5.5,45.0,240.0,-2.6242201676068357,-1.32827204078138,-2.618117336767251,1.2959481268254558
762,6.0,45.0,240.0,-2.3511913925794943,-1.21458826689377,-2.3999408920366467,1.1366031256857243
763,7.0,45.0,240.0,-2.002567365383584,-1.03610753195168,-2.0570921931742685,0.9664598334319039
764,8.0,45.0,240.0,-1.7456721150010708,-0.903163725936772,-1.799955669027485,0.8425083890642988
765,9.0,45.0,240.0,-1.5524004756771317,-0.8007059817230799,-1.5999605946910977,0.7516944939540517
766,10.0,45.0,240.0,-1.398970683796506,-0.7195335897808031,-1.4399645352219879,0.6794370940157028
767,12.0,45.0,240.0,-1.1504126429026655,-0.599525274629078,-1.1999704460183234,0.5508873682735875
768,15.0,45.0,240.0,-0.9219919746210508,-0.482590129035754,-0.9599763568146586,0.43940184558529677
769,20.0,45.0,240.0,-0.6915989053486555,-0.371221050740065,-0.7199822676109939,0.32037785460859053
770,3.0,45.0,270.0,-1.8998981011536669,-2.37706738493625,-4.7998817840732935,0.47716928378258294
771,3.5,45.0,270.0,-3.2025483452489425,-2.0874804226340298,-4.114184386348537,1.1150679226149127
772,4.0,45.0,270.0,-3.3994741879978387,-1.84484731553696,-3.59991133805497,1.5546268724608787
773,4.5,45.0,270.0,-3.1676678790681763,-1.6444736033481802,-3.1999211893821955,1.523194275719996
774,5.0,45.0,270.0,-2.9057023501773074,-1.4792262683535,-2.8799290704439757,1.4264760818238074
775,5.5,45.0,270.0,-2.6544943393419094,-1.34208951302309,-2.618117336767251,1.3124048263188193
776,6.0,45.0,270.0,-2.424621622521954,-1.2271843204006299,-2.3999408920366467,1.1974373021213243
777,7.0,45.0,270.0,-2.0591823302165717,-1.04663857772919,-2.0570921931742685,1.0125437524873817
778,8.0,45.0,270.0,-1.7963296774905757,-0.912046091459146,-1.799955669027485,0.8842835860314298
779,9.0,45.0,270.0,-1.5670852851799282,-0.8082618154448721,-1.5999605946910977,0.7588234697350561
780,10.0,45.0,270.0,-1.4346801149185922,-0.7260106186974709,-1.4399645352219879,0.7086694962211213
781,12.0,45.0,270.0,-1.1994643390498825,-0.604374609128688,-1.1999704460183234,0.5950897299211945
782,15.0,45.0,270.0,-0.9613649154634912,-0.48582326068755893,-0.9599763568146586,0.4755416547759323
783,20.0,45.0,270.0,-0.7222832043771632,-0.372831932385706,-0.7199822676109939,0.3494512719914572
784,30.0,45.0,270.0,-0.4834779119883024,-0.261051114535169,-0.4799881784073293,0.22242679745313343
785,3.0,45.0,300.0,-0.03650892885707435,-2.4038614445474304,-4.7998817840732935,2.367352515690356
786,3.5,45.0,300.0,-2.3964609509748698,-2.11202133538733,-4.114184386348537,0.28443961558753994
787,4.0,45.0,300.0,-3.2872219906348614,-1.8671471223701999,-3.59991133805497,1.4200748682646616
788,4.5,45.0,300.0,-3.4277895807645113,-1.66466492081452,-3.1999211893821955,1.7631246599499912
789,5.0,45.0,300.0,-3.2590725220179597,-1.4974916668808,-2.8799290704439757,1.7615808551371597
790,5.5,45.0,300.0,-3.0018843601137637,-1.3586233242793,-2.618117336767251,1.6432610358344637
791,6.0,45.0,300.0,-2.745962477340072,-1.24217412310278,-2.3999408920366467,1.5037883542372918
792,7.0,45.0,300.0,-2.267191879345773,-1.0590419555211,-2.0570921931742685,1.2081499238246731
793,8.0,45.0,300.0,-1.93677783140447,-0.9224128900449109,-1.799955669027485,1.014364941359559
794,9.0,45.0,300.0,-1.6992054488255235,-0.8170154808042359,-1.5999605946910977,0.8821899680212876
795,10.0,45.0,300.0,-1.5143316922112715,-0.73347436269833,-1.4399645352219879,0.7808573295129415
796,12.0,45.0,300.0,-1.2497409693496593,-0.609946877521668,-1.1999704460183234,0.6397940918279913
797,15.0,45.0,300.0,-0.9924902947277588,-0.48963487833776004,-0.9599763568146586,0.5028554163899988
798,20.0,45.0,300.0,-0.7402027429016016,-0.37518124799748903,-0.7199822676109939,0.36502149490411256
799,3.5,45.0,315.0,-1.1598074582798292,-2.12388157523116,-4.114184386348537,0.9640741169513307
800,4.0,45.0,315.0,-2.694452814786928,-1.8778934987058402,-3.59991133805497,0.816559316081088
801,4.5,45.0,315.0,-3.3584153766169034,-1.67435724359133,-3.1999211893821955,1.6840581330255733
802,5.0,45.0,315.0,-3.425042569579091,-1.5062202755348502,-2.8799290704439757,1.9188222940442408
803,5.5,45.0,315.0,-3.24892892004209,-1.36648719317473,-2.618117336767251,1.8824417268673599
804,6.0,45.0,315.0,-2.989242845425906,-1.2492697444708998,-2.3999408920366467,1.7399731009550063
805,7.0,45.0,315.0,-2.4392732695087034,-1.06485914935506,-2.0570921931742685,1.3744141201536433
806,8.0,45.0,315.0,-2.039741060238157,-0.927233895183626,-1.799955669027485,1.1125071650545308
807,9.0,45.0,315.0,-1.7664059149356035,-0.8210551959745559,-1.5999605946910977,0.9453507189610476
808,10.0,45.0,315.0,-1.5668382030708017,-0.736895045547824,-1.4399645352219879,0.8299431575229776
809,12.0,45.0,315.0,-1.2795935333124362,-0.6124700426439399,-1.1999704460183234,0.6671234906684963
810,15.0,45.0,315.0,-0.9875878016246132,-0.491332642672055,-0.9599763568146586,0.49625515895255823
811,20.0,45.0,315.0,-0.7449810704492847,-0.376192165005285,-0.7199822676109939,0.3687889054439997
812,30.0,45.0,315.0,-0.4917499991861405,-0.262333361811666,-0.4799881784073293,0.22941663737447449
813,3.5,60.0,0.0,-1.9819127478622252,-1.99600660458791,-4.114184386348537,0.01409385672568475
814,4.0,60.0,0.0,1.7165048779534118,-1.7826922195545198,-3.59991133805497,3.4991970975079316
815,4.5,60.0,0.0,-0.9129960291793396,-1.6052193712926102,-3.1999211893821955,0.6922233421132705
816,5.0,60.0,0.0,-2.3546359948559257,-1.45644639496762,-2.8799290704439757,0.8981895998883056
817,5.5,60.0,0.0,-3.0155173978455423,-1.33070305256533,-2.618117336767251,1.6848143452802122
818,6.0,60.0,0.0,-3.2302861518583086,-1.22351414377796,-2.3999408920366467,2.0067720080803486
819,7.0,60.0,0.0,-2.908227417137823,-1.0515044870761,-2.0570921931742685,1.8567229300617232
820,8.0,60.0,0.0,-2.4227401619864395,-0.920436900519875,-1.799955669027485,1.5023032614665643
821,9.0,60.0,0.0,-1.9869194061502642,-0.8178271930386,-1.5999605946910977,1.1690922131116643
822,10.0,60.0,0.0,-1.7138735967964749,-0.7356485922944841,-1.4399645352219879,0.9782250045019908
823,12.0,60.0,0.0,-1.3600071926812234,-0.6129338676869129,-1.1999704460183234,0.7470733249943105
824,15.0,60.0,0.0,-1.0504211831430441,-0.49225266134879997,-0.9599763568146586,0.5581685217942441
825,20.0,60.0,0.0,-0.7652609490869509,-0.3765142311918811,-0.7199822676109939,0.38874671789506976
826,3.0,60.0,30.0,3.3675511232722783,-2.23707742813484,-4.7998817840732935,5.604628551407118
827,3.5,60.0,30.0,0.7525750172499102,-1.9801719113328,-4.114184386348537,2.73274692858271
828,4.0,60.0,30.0,-1.6973075553323724,-1.76852260019117,-3.59991133805497,0.0712150448587976
829,4.5,60.0,30.0,-2.9459174725307093,-1.59265448380586,-3.1999211893821955,1.3532629887248493
830,5.0,60.0,30.0,-3.3474477322415623,-1.44534489823997,-2.8799290704439757,1.9021028340015924
831,5.5,60.0,30.0,-3.368124687593081,-1.32089744596868,-2.618117336767251,2.047227241624401
832,6.0,60.0,30.0,-3.193840377905872,-1.2148394279473602,-2.3999408920366467,1.979000949958512
833,7.0,60.0,30.0,-2.728484451712575,-1.04465607202343,-2.0570921931742685,1.683828379689145
834,8.0,60.0,30.0,-2.2365695787411823,-0.914955059756261,-1.799955669027485,1.3216145189849213
835,9.0,60.0,30.0,-1.8882400522124956,-0.8133795955577778,-1.5999605946910977,1.0748604566547177
836,10.0,60.0,30.0,-1.6494521370186703,-0.7319979139971959,-1.4399645352219879,0.9174542230214744
837,12.0,60.0,30.0,-1.329034159080038,-0.610415257678119,-1.1999704460183234,0.7186189014019191
838,15.0,60.0,30.0,-1.0359305350430077,-0.490802247870185,-0.9599763568146586,0.5451282871728227
839,20.0,60.0,30.0,-0.7599826694640797,-0.376189895980163,-0.7199822676109939,0.38379277348391666
840,3.0,60.0,45.0,1.0908025588978492,-2.21869633363979,-4.7998817840732935,3.309498892537639
841,3.5,60.0,45.0,-1.6911903432337567,-1.96340733351109,-4.114184386348537,0.27221699027733326
842,4.0,60.0,45.0,-3.0717689519005944,-1.7534745473134599,-3.59991133805497,1.3182944045871345
843,4.5,60.0,45.0,-3.4785436729252983,-1.57925405633136,-3.1999211893821955,1.8992896165939384
844,5.0,60.0,45.0,-3.4013789169875963,-1.43344921995969,-2.8799290704439757,1.9679296970279063
845,5.5,60.0,45.0,-3.2246857601712686,-1.3103393563422598,-2.618117336767251,1.9143464038290088
846,6.0,60.0,45.0,-2.985754819212161,-1.2054534097471599,-2.3999408920366467,1.780301409465001
847,7.0,60.0,45.0,-2.494394941506471,-1.03717640210803,-2.0570921931742685,1.4572185393984407
848,8.0,60.0,45.0,-2.0701066567853563,-0.908914349984657,-1.799955669027485,1.1611923068006993
849,9.0,60.0,45.0,-1.7890317851233704,-0.8084348041722809,-1.5999605946910977,0.9805969809510895
850,10.0,60.0,45.0,-1.5835105077203482,-0.727899966383736,-1.4399645352219879,0.8556105413366122
851,12.0,60.0,45.0,-1.292501221614657,-0.6075141396904721,-1.1999704460183234,0.6849870819241849
852,15.0,60.0,45.0,-1.0163539537243196,-0.488988818815532,-0.9599763568146586,0.5273651349087876
853,20.0,60.0,45.0,-0.7517515979889141,-0.3753659530001479,-0.7199822676109939,0.3763856449887662
854,3.0,60.0,60.0,-1.3012325526506174,-2.19770238610496,-4.7998817840732935,0.8964698334543426
855,3.5,60.0,60.0,-3.0972338431383832,-1.94423789471058,-4.114184386348537,1.1529959484278032
856,4.0,60.0,60.0,-3.5903628146843403,-1.73621031010198,-3.59991133805497,1.8541525045823604
857,4.5,60.0,60.0,-3.4832528128026747,-1.5638117991373401,-3.1999211893821955,1.9194410136653346
858,5.0,60.0,60.0,-3.2208593631003173,-1.41967121069978,-2.8799290704439757,1.8011881524005373
859,5.5,60.0,60.0,-2.973256681318162,-1.29804676814655,-2.618117336767251,1.675209913171612
860,6.0,60.0,60.0,-2.714487527002348,-1.1944686967252198,-2.3999408920366467,1.5200188302771283
861,7.0,60.0,60.0,-2.25283618339381,-1.02833484735992,-2.0570921931742685,1.22450133603389
862,8.0,60.0,60.0,-1.9344581124496472,-0.9017062332572899,-1.799955669027485,1.0327518791923573
863,9.0,60.0,60.0,-1.7018654706516827,-0.802480232737501,-1.5999605946910977,0.8993852379141817
864,10.0,60.0,60.0,-1.5211564901401289,-0.722918672655716,-1.4399645352219879,0.7982378174844129
